BERT_DASH_base_DASH_L2 0.1588 3507
BERT_DASH_large_DASH_L2 0.1514 3507
BLEURT 0.2067 3507
BLEURT_DASH_extended 0.1611 3507
COMET 0.1577 3507
COMET_DASH_2R 0.144 3507
COMET_DASH_HTER 0.1161 3507
COMET_DASH_MQM 0.1411 3507
COMET_DASH_QE 0.0921 3507
COMET_DASH_Rank 0.1075 3507
CharacTER 0.1719 3507
EED 0.1486 3507
MEE 0.07784 3507
OpenKiwi_DASH_Bert 0.07556 3507
OpenKiwi_DASH_XLMR 0.1064 3507
SWSS_PLUS_METEOR 0.1303 3507
TER -0.03621 3507
YiSi_DASH_0 0.14 3507
YiSi_DASH_1 0.1474 3507
YiSi_DASH_2 0.07328 3507
chrF 0.144 3507
chrF_PLUS__PLUS_ 0.1451 3507
esim 0.1468 3507
mBERT_DASH_L2 0.1514 3507
parbleu 0.1001 3507
parchrf_PLUS__PLUS_ 0.1474 3507
paresim_DASH_1 0.1486 3507
prism 0.1651 3507
sentBLEU 0.09552 3507
