BLEURT_DASH_extended 0.1122 5490
COMET 0.0776 5490
COMET_DASH_2R 0.07796 5490
COMET_DASH_HTER 0.08816 5490
COMET_DASH_MQM 0.07832 5490
COMET_DASH_QE -0.05064 5490
COMET_DASH_Rank 0.0969 5490
CharacTER 0.1082 5490
EED 0.1093 5490
MEE -0.2718 5490
OpenKiwi_DASH_Bert -0.2332 5490
OpenKiwi_DASH_XLMR 0.008743 5490
TER -0.3373 5490
YiSi_DASH_0 0.1009 5490
YiSi_DASH_1 0.0816 5490
YiSi_DASH_2 0.07322 5490
chrF 0.09508 5490
chrF_PLUS__PLUS_ 0.07505 5490
esim -0.01821 5490
parbleu -0.05137 5490
paresim_DASH_1 -0.01821 5490
prism 0.1949 5490
sentBLEU -0.08415 5490
