BERT_DASH_base_DASH_L2 0.03666 11020
BERT_DASH_large_DASH_L2 0.04719 11020
BLEURT 0.04555 11020
BLEURT_DASH_extended 0.05681 11020
COMET 0.1167 11020
COMET_DASH_2R 0.1103 11020
COMET_DASH_HTER 0.09782 11020
COMET_DASH_MQM 0.1016 11020
COMET_DASH_QE 0.04882 11020
COMET_DASH_Rank 0.0824 11020
CharacTER 0.02849 11020
EED 0.01779 11020
MEE -0.08403 11020
OpenKiwi_DASH_Bert -0.06661 11020
OpenKiwi_DASH_XLMR 0.06497 11020
SWSS_PLUS_METEOR 0.01016 11020
TER -0.1539 11020
YiSi_DASH_0 0.02958 11020
YiSi_DASH_1 0.04918 11020
YiSi_DASH_2 0.05644 11020
chrF 0.01198 11020
chrF_PLUS__PLUS_ 0.0176 11020
esim 0.04356 11020
mBERT_DASH_L2 0.03648 11020
parbleu -0.05227 11020
parchrf_PLUS__PLUS_ 0.00726 11020
paresim_DASH_1 0.04882 11020
prism 0.1109 11020
sentBLEU -0.03848 11020
