BLEURT_DASH_extended 0.3054 8330
COMET 0.3445 8330
COMET_DASH_2R 0.3431 8330
COMET_DASH_HTER 0.2917 8330
COMET_DASH_MQM 0.2812 8330
COMET_DASH_QE 0.2641 8330
COMET_DASH_Rank 0.2293 8330
CharacTER 0.1426 8330
EED 0.1549 8330
MEE 0.02737 8330
OpenKiwi_DASH_Bert 0.164 8330
OpenKiwi_DASH_XLMR 0.2785 8330
TER -0.121 8330
YiSi_DASH_0 0.1513 8330
YiSi_DASH_1 0.2564 8330
YiSi_DASH_2 0.1457 8330
chrF 0.1527 8330
chrF_PLUS__PLUS_ 0.1558 8330
esim 0.224 8330
mBERT_DASH_L2 0.2463 8330
parbleu 0.06218 8330
parchrf_PLUS__PLUS_ 0.1758 8330
paresim_DASH_1 0.23 8330
prism 0.2831 8330
sentBLEU 0.05138 8330
