BERT_DASH_base_DASH_L2 0.08699 9461
BERT_DASH_large_DASH_L2 0.08741 9461
BLEURT 0.1183 9461
BLEURT_DASH_extended 0.1132 9461
COMET 0.1117 9461
COMET_DASH_2R 0.1075 9461
COMET_DASH_HTER 0.08678 9461
COMET_DASH_MQM 0.09671 9461
COMET_DASH_QE 0.0724 9461
COMET_DASH_Rank 0.09629 9461
CharacTER 0.08657 9461
EED 0.07769 9461
MEE 0.04492 9461
OpenKiwi_DASH_Bert 0.02907 9461
OpenKiwi_DASH_XLMR 0.07896 9461
TER -0.06014 9461
YiSi_DASH_0 0.06479 9461
YiSi_DASH_1 0.1035 9461
YiSi_DASH_2 0.05401 9461
chrF 0.0724 9461
chrF_PLUS__PLUS_ 0.07494 9461
esim 0.1033 9461
mBERT_DASH_L2 0.1107 9461
parbleu 0.03837 9461
parchrf_PLUS__PLUS_ 0.0817 9461
paresim_DASH_1 0.09756 9461
prism 0.1348 9461
sentBLEU 0.05655 9461
