BLEURT_DASH_extended 0.2714 9316
COMET 0.316 9316
COMET_DASH_2R 0.2937 9316
COMET_DASH_HTER 0.2742 9316
COMET_DASH_MQM 0.2711 9316
COMET_DASH_QE 0.2106 9316
COMET_DASH_Rank 0.2074 9316
CharacTER 0.1073 9316
EED 0.1509 9316
MEE 0.02512 9316
OpenKiwi_DASH_Bert 0.03456 9316
OpenKiwi_DASH_XLMR 0.1894 9316
TER -0.09446 9316
YiSi_DASH_0 0.1316 9316
YiSi_DASH_1 0.2095 9316
YiSi_DASH_2 0.05195 9316
chrF 0.1503 9316
chrF_PLUS__PLUS_ 0.1544 9316
esim 0.2029 9316
mBERT_DASH_L2 0.2121 9316
parbleu 0.08824 9316
parchrf_PLUS__PLUS_ 0.1666 9316
paresim_DASH_1 0.2093 9316
prism 0.2744 9316
sentBLEU 0.06655 9316
