BERT_DASH_base_DASH_L2 0.1345 8749
BERT_DASH_large_DASH_L2 0.1574 8749
BLEURT 0.145 8749
BLEURT_DASH_extended 0.1654 8749
COMET 0.1631 8749
COMET_DASH_2R 0.177 8749
COMET_DASH_HTER 0.1514 8749
COMET_DASH_MQM 0.1578 8749
COMET_DASH_QE 0.09933 8749
COMET_DASH_Rank 0.1119 8749
CharacTER 0.07807 8749
EED 0.1034 8749
MEE 0.03212 8749
OpenKiwi_DASH_Bert 0.05223 8749
OpenKiwi_DASH_XLMR 0.1092 8749
SWSS_PLUS_METEOR 0.1199 8749
TER -0.06344 8749
YiSi_DASH_0 0.08881 8749
YiSi_DASH_1 0.162 8749
YiSi_DASH_2 0.113 8749
chrF 0.09567 8749
chrF_PLUS__PLUS_ 0.0975 8749
esim 0.1165 8749
mBERT_DASH_L2 0.1393 8749
parbleu 0.06366 8749
parchrf_PLUS__PLUS_ 0.09475 8749
paresim_DASH_1 0.1229 8749
prism 0.1508 8749
sentBLEU 0.06892 8749
