BAQ_dyn 0.08905 53610
BAQ_static 0.08719 53610
BERT_DASH_base_DASH_L2 0.1129 53610
BERT_DASH_large_DASH_L2 0.1021 53610
BLEURT 0.1073 53610
BLEURT_DASH_extended 0.1073 53610
COMET 0.1425 53610
COMET_DASH_2R 0.1357 53610
COMET_DASH_HTER 0.1134 53610
COMET_DASH_MQM 0.1172 53610
COMET_DASH_QE 0.07032 53610
COMET_DASH_Rank 0.1166 53610
CharacTER 0.09282 53610
EED 0.09301 53610
MEE 0.05018 53610
OpenKiwi_DASH_Bert 0.01962 53610
OpenKiwi_DASH_XLMR 0.08898 53610
SWSS_PLUS_METEOR 0.09864 53610
TER -0.04663 53610
YiSi_DASH_0 0.09256 53610
YiSi_DASH_1 0.115 53610
YiSi_DASH_2 0.08353 53610
chrF 0.098 53610
chrF_PLUS__PLUS_ 0.0964 53610
esim 0.1082 53610
mBERT_DASH_L2 0.1036 53610
parbleu 0.05943 53610
parchrf_PLUS__PLUS_ 0.09924 53610
paresim_DASH_1 0.1106 53610
prism 0.138 53610
sentBLEU 0.06044 53610
