BLEURT_DASH_extended 0.5327 12830
COMET 0.6242 12830
COMET_DASH_2R 0.6304 12830
COMET_DASH_HTER 0.6009 12830
COMET_DASH_MQM 0.588 12830
COMET_DASH_QE 0.4698 12830
COMET_DASH_Rank 0.5694 12830
CharacTER 0.4709 12830
EED 0.515 12830
OpenKiwi_DASH_Bert -0.5294 12830
OpenKiwi_DASH_XLMR 0.5529 12830
TER -0.5914 12830
YiSi_DASH_0 0.4839 12830
YiSi_DASH_1 0.5682 12830
YiSi_DASH_2 0.3832 12830
chrF 0.506 12830
chrF_PLUS__PLUS_ 0.5057 12830
esim 0.5221 12830
mBERT_DASH_L2 0.5406 12830
parbleu 0.05207 12830
parchrf_PLUS__PLUS_ 0.5269 12830
paresim_DASH_1 0.5096 12830
prism 0.5788 12830
sentBLEU 0.4795 12830
