BERT_DASH_base_DASH_L2 0.4537 16584
BERT_DASH_large_DASH_L2 0.4555 16584
BLEURT 0.4559 16584
BLEURT_DASH_extended 0.4475 16584
COMET 0.485 16584
COMET_DASH_2R 0.4794 16584
COMET_DASH_HTER 0.4814 16584
COMET_DASH_MQM 0.4832 16584
COMET_DASH_QE 0.4097 16584
COMET_DASH_Rank 0.4705 16584
CharacTER 0.4395 16584
EED 0.4404 16584
MEE 0.4016 16584
OpenKiwi_DASH_Bert 0.3794 16584
OpenKiwi_DASH_XLMR 0.4633 16584
TER 0.3554 16584
YiSi_DASH_0 0.441 16584
YiSi_DASH_1 0.4678 16584
YiSi_DASH_2 0.413 16584
chrF 0.4379 16584
chrF_PLUS__PLUS_ 0.4355 16584
esim 0.4544 16584
mBERT_DASH_L2 0.4416 16584
parbleu 0.415 16584
parchrf_PLUS__PLUS_ 0.4357 16584
paresim_DASH_1 0.4636 16584
prism 0.475 16584
sentBLEU 0.4128 16584
