BERT_DASH_base_DASH_L2 0.2225 12789
BERT_DASH_large_DASH_L2 0.2448 12789
BLEURT 0.2303 12789
BLEURT_DASH_extended 0.2459 12789
COMET 0.2415 12789
COMET_DASH_2R 0.2533 12789
COMET_DASH_HTER 0.2273 12789
COMET_DASH_MQM 0.2267 12789
COMET_DASH_QE 0.1632 12789
COMET_DASH_Rank 0.199 12789
CharacTER 0.1375 12789
EED 0.1984 12789
MEE 0.1135 12789
OpenKiwi_DASH_Bert 0.1181 12789
OpenKiwi_DASH_XLMR 0.1876 12789
SWSS_PLUS_METEOR 0.2054 12789
TER 0.04559 12789
YiSi_DASH_0 0.1829 12789
YiSi_DASH_1 0.2484 12789
YiSi_DASH_2 0.1993 12789
chrF 0.1857 12789
chrF_PLUS__PLUS_ 0.1856 12789
esim 0.2076 12789
mBERT_DASH_L2 0.2267 12789
parbleu 0.1591 12789
parchrf_PLUS__PLUS_ 0.1843 12789
paresim_DASH_1 0.2131 12789
prism 0.2372 12789
sentBLEU 0.1624 12789
