BLEURT_DASH_extended 0.4305 17689
COMET 0.4617 17689
COMET_DASH_2R 0.4446 17689
COMET_DASH_HTER 0.4271 17689
COMET_DASH_MQM 0.4238 17689
COMET_DASH_QE 0.3598 17689
COMET_DASH_Rank 0.3882 17689
CharacTER 0.1978 17689
EED 0.248 17689
MEE 0.1252 17689
OpenKiwi_DASH_Bert 0.1529 17689
OpenKiwi_DASH_XLMR 0.3474 17689
TER 0.00277 17689
YiSi_DASH_0 0.2326 17689
YiSi_DASH_1 0.3487 17689
YiSi_DASH_2 0.115 17689
chrF 0.2504 17689
chrF_PLUS__PLUS_ 0.2551 17689
esim 0.3119 17689
mBERT_DASH_L2 0.3502 17689
parbleu 0.1829 17689
parchrf_PLUS__PLUS_ 0.2716 17689
paresim_DASH_1 0.3243 17689
prism 0.4143 17689
sentBLEU 0.1531 17689
