BERT_DASH_base_DASH_L2 0.03234 21121
BERT_DASH_large_DASH_L2 0.04389 21121
BLEURT 0.05667 21121
BLEURT_DASH_extended 0.04417 21121
COMET 0.09938 21121
COMET_DASH_2R 0.09843 21121
COMET_DASH_HTER 0.08035 21121
COMET_DASH_MQM 0.08025 21121
COMET_DASH_QE 0.03897 21121
COMET_DASH_Rank 0.07287 21121
CharacTER 0.02325 21121
EED 0.04531 21121
MEE -0.08376 21121
OpenKiwi_DASH_Bert -0.03262 21121
OpenKiwi_DASH_XLMR 0.05932 21121
SWSS_PLUS_METEOR 0.01122 21121
TER -0.1725 21121
YiSi_DASH_0 0.03508 21121
YiSi_DASH_1 0.0419 21121
YiSi_DASH_2 0.04806 21121
chrF 0.02836 21121
chrF_PLUS__PLUS_ 0.03414 21121
esim 0.05847 21121
mBERT_DASH_L2 0.04683 21121
parbleu -0.02514 21121
parchrf_PLUS__PLUS_ 0.02703 21121
paresim_DASH_1 0.06605 21121
prism 0.1088 21121
sentBLEU -0.02429 21121
