BERT_DASH_base_DASH_L2 0.2633 15193
BERT_DASH_large_DASH_L2 0.2619 15193
BLEURT 0.2651 15193
BLEURT_DASH_extended 0.271 15193
COMET 0.274 15193
COMET_DASH_2R 0.2683 15193
COMET_DASH_HTER 0.241 15193
COMET_DASH_MQM 0.2589 15193
COMET_DASH_QE 0.1528 15193
COMET_DASH_Rank 0.2352 15193
CharacTER 0.2214 15193
EED 0.2348 15193
MEE 0.1869 15193
OpenKiwi_DASH_Bert 0.1095 15193
OpenKiwi_DASH_XLMR 0.2203 15193
SWSS_PLUS_METEOR 0.2275 15193
TER 0.0443 15193
YiSi_DASH_0 0.2412 15193
YiSi_DASH_1 0.2773 15193
YiSi_DASH_2 0.2036 15193
chrF 0.2419 15193
chrF_PLUS__PLUS_ 0.2447 15193
esim 0.239 15193
mBERT_DASH_L2 0.2508 15193
parbleu 0.1984 15193
parchrf_PLUS__PLUS_ 0.2474 15193
paresim_DASH_1 0.2425 15193
prism 0.2723 15193
sentBLEU 0.188 15193
