BLEURT_DASH_extended 0.4471 9339
COMET 0.4683 9339
COMET_DASH_2R 0.4627 9339
COMET_DASH_HTER 0.44 9339
COMET_DASH_MQM 0.4226 9339
COMET_DASH_QE 0.3475 9339
COMET_DASH_Rank 0.3794 9339
CharacTER 0.3106 9339
EED 0.3633 9339
MEE 0.2888 9339
OpenKiwi_DASH_Bert 0.1678 9339
OpenKiwi_DASH_XLMR 0.3693 9339
TER 0.1819 9339
YiSi_DASH_0 0.3494 9339
YiSi_DASH_1 0.4273 9339
YiSi_DASH_2 0.2965 9339
Yisi_DASH_combi 0.3989 9339
bleurt_DASH_combi 0.3989 9339
chrF 0.3789 9339
chrF_PLUS__PLUS_ 0.3672 9339
esim 0.3475 9339
mBERT_DASH_L2 0.3612 9339
parbleu 0.2986 9339
parchrf_PLUS__PLUS_ 0.355 9339
paresim_DASH_1 0.3428 9339
prism 0.4471 9339
sentBLEU 0.3027 9339
