BERT_DASH_base_DASH_L2 0.2377 8162
BERT_DASH_large_DASH_L2 0.2512 8162
BLEURT 0.2583 8162
BLEURT_DASH_extended 0.259 8162
COMET 0.2811 8162
COMET_DASH_2R 0.257 8162
COMET_DASH_HTER 0.1982 8162
COMET_DASH_MQM 0.2147 8162
COMET_DASH_QE 0.03087 8162
COMET_DASH_Rank 0.1875 8162
CharacTER 0.2139 8162
EED 0.2558 8162
MEE 0.1338 8162
OpenKiwi_DASH_Bert -0.005146 8162
OpenKiwi_DASH_XLMR 0.05562 8162
SWSS_PLUS_METEOR 0.2264 8162
TER 0.02083 8162
YiSi_DASH_0 0.2612 8162
YiSi_DASH_1 0.2531 8162
YiSi_DASH_2 0.03872 8162
chrF 0.2536 8162
chrF_PLUS__PLUS_ 0.2465 8162
esim 0.2414 8162
mBERT_DASH_L2 0.2443 8162
parbleu 0.1669 8162
parchrf_PLUS__PLUS_ 0.2316 8162
paresim_DASH_1 0.2492 8162
prism 0.2548 8162
sentBLEU 0.1823 8162
