BLEURT_DASH_extended 0.6434 9087
COMET 0.6714 9087
COMET_DASH_2R 0.676 9087
COMET_DASH_HTER 0.6399 9087
COMET_DASH_MQM 0.6353 9087
COMET_DASH_QE 0.5136 9087
COMET_DASH_Rank 0.5878 9087
CharacTER 0.5255 9087
EED 0.5869 9087
MEE 0.373 9087
OpenKiwi_DASH_Bert 0.1687 9087
OpenKiwi_DASH_XLMR 0.6038 9087
TER 0.203 9087
YiSi_DASH_0 0.5473 9087
YiSi_DASH_1 0.669 9087
YiSi_DASH_2 0.5455 9087
chrF 0.5889 9087
chrF_PLUS__PLUS_ 0.5794 9087
esim 0.5994 9087
mBERT_DASH_L2 0.5871 9087
parbleu 0.3395 9087
paresim_DASH_1 0.5994 9087
prism 0.4484 9087
sentBLEU 0.398 9087
