BERT_DASH_base_DASH_L2 0.1026 14018
BERT_DASH_large_DASH_L2 0.1023 14018
BLEURT 0.1261 14018
BLEURT_DASH_extended 0.1271 14018
COMET 0.1285 14018
COMET_DASH_2R 0.1201 14018
COMET_DASH_HTER 0.1026 14018
COMET_DASH_MQM 0.1077 14018
COMET_DASH_QE 0.09131 14018
COMET_DASH_Rank 0.09944 14018
CharacTER 0.09031 14018
EED 0.0906 14018
MEE 0.06263 14018
OpenKiwi_DASH_Bert 0.03624 14018
OpenKiwi_DASH_XLMR 0.09288 14018
TER -0.04009 14018
YiSi_DASH_0 0.07191 14018
YiSi_DASH_1 0.1167 14018
YiSi_DASH_2 0.06763 14018
chrF 0.08632 14018
chrF_PLUS__PLUS_ 0.09031 14018
esim 0.1101 14018
mBERT_DASH_L2 0.1193 14018
parbleu 0.05778 14018
parchrf_PLUS__PLUS_ 0.09559 14018
paresim_DASH_1 0.1054 14018
prism 0.1431 14018
sentBLEU 0.06791 14018
