SYS SEGID RAW.SCR Z.SCR N SID
Online-B.1589 huffingtonpost.com.19389::4 57.0 -0.208555738222579 2 511
Online-B.1589 gateway-zh.135::6 54.6666666666667 0.0867872751621887 3 999
Online-B.1589 gateway-zh.135::2 58.0 0.27315409134400503 3 995
Online-B.1589 rt.com.113876::11 61.0 -0.431189058932382 3 374
Online-B.1589 foxnews.100091::7 63.0 -1.07769071880221 3 439
Online-B.1589 upi.205735::1 80.6666666666667 0.7197052519056341 6 767
Online-B.1589 upi.205735::11 72.3333333333333 0.29231155283868 3 777
Online-B.1589 upi.205735::9 62.6666666666667 -0.00443910338325301 3 775
Online-B.1589 medicaldaily.com.20065::1 72.0 0.631554677803144 3 467
Online-B.1589 huffingtonpost.com.19390::2 45.25 -1.28292772057517 4 836
Online-B.1589 huffingtonpost.com.19390::5 61.0 -0.41959464589726997 2 839
Online-B.1589 en.ndtv.com.13152::2 99.8333333333333 0.89636941582412 6 15
Online-B.1589 en.ndtv.com.12997::8 67.0 0.828466803027615 2 85
Online-B.1589 latimes.431856::11 80.0 0.19994299805887802 2 297
Online-B.1589 latimes.431856::10 62.0 -0.48934587409986396 2 296
Online-B.1589 en.ndtv.com.12997::17 56.0 0.32021261636624104 2 94
Online-B.1589 en.ndtv.com.12997::1 40.0 -0.6944150535665851 2 78
Online-B.1589 metro.co.uk.12069::4 83.3333333333333 0.456495962898342 6 352
Online-B.1589 foxnews.100091::3 62.6666666666667 -1.04605109231807 6 435
Online-B.1589 foxnews.100091::2 65.0 -0.9091271751870841 3 434
Online-B.1589 reuters.276717::15 59.0 -0.0665622157706735 2 815
Online-B.1589 standard.co.uk.14676::8 63.5 0.29108315713752403 2 237
Online-B.1589 huffingtonpost.com.19334::6 59.0 -0.37647734745744 2 578
Online-B.1589 seattle_times.7755::5 78.0 0.250125819757977 2 39
Online-B.1589 aj-english.8642::1 72.5 0.953122904655848 2 1318
Online-B.1589 novinite.com.35568::1 71.0 0.141469359523252 3 584
Online-B.1589 seattle_times.7111::2 42.0 -1.11957436956503 2 477
Online-B.1589 euronews-en.185674::7 66.0 -0.0820728057565689 6 1260
Online-B.1589 independent.281332::8 65.3333333333333 -0.976172765037614 3 969
Online-B.1589 standard.co.uk.14683::1 80.5 0.028546161063202007 2 847
Online-B.1589 standard.co.uk.14683::3 95.0 0.561144252736725 2 849
Online-B.1589 standard.co.uk.14683::4 89.5 0.358450762318211 2 850
Online-B.1589 sky.com.20683::13 74.0 0.0507983243933155 2 320
Online-B.1589 sky.com.20683::22 82.0 0.536842128192709 2 329
Online-B.1589 cnbc.com.33889::9 90.0 0.776108229322553 3 131
Online-B.1589 cnbc.com.33889::10 89.3333333333333 0.7390540310623629 3 132
Online-B.1589 novinite.com.35557::4 81.6666666666667 0.519158318312314 6 675
Online-B.1589 cnn.385555::4 64.8333333333333 -0.0282352839091412 6 831
Online-B.1589 telegraph.421272::6 65.6666666666667 -0.05819522201077599 3 990
Online-B.1589 dailymail.co.uk.365293::3 79.0 0.598155363852487 2 691
Online-B.1589 dailymail.co.uk.365293::14 42.5 -0.6091243341635029 2 702
Online-B.1589 reuters.276692::9 86.5 0.34893781061643897 2 534
Online-B.1589 upi.205695::2 90.6666666666667 0.33467753113439097 3 1375
Online-B.1589 upi.205695::4 97.6666666666667 0.66914724304155 3 1377
Online-B.1589 upi.205695::9 97.0 0.634470645240446 3 1382
Online-B.1589 abcnews.364001::1 73.8333333333333 -0.47646110045550605 6 1343
Online-B.1589 rte.en.ie.5331::1 73.2 0.294553690968636 5 1080
Online-B.1589 cnn.385674::7 93.0 0.535063737187795 4 31
Online-B.1589 allafrica.15342::15 72.6666666666667 -0.34543464942646196 3 946
Online-B.1589 en.ndtv.com.13041::2 97.0 0.9805857365041658 2 1406
Online-B.1589 en.ndtv.com.13041::4 82.0 0.5237032895035879 2 1408
Online-B.1589 en.ndtv.com.13041::6 88.5 0.7403379590787509 2 1410
Online-B.1589 metro.co.uk.12069::2 87.0 0.5996281880505029 3 350
Online-B.1589 metro.co.uk.12069::1 74.0 0.0469566387270236 3 349
Online-B.1589 metro.co.uk.12069::5 74.1666666666667 0.0560940342991042 6 353
Online-B.1589 euronews-en.185708::1 52.3333333333333 -0.284458895794334 3 631
Online-B.1589 euronews-en.185708::11 76.3333333333333 0.31083069984404804 3 641
Online-B.1589 reuters.276717::9 56.0 -0.299190913244287 2 809
Online-B.1589 reuters.276717::11 65.0 0.21016640673730103 2 811
Online-B.1589 cnbc.com.33995::10 84.75 -0.30984644693493607 4 197
Online-B.1589 rt.com.113881::1 85.0 0.21237417436100897 2 949
Online-B.1589 huffingtonpost.com.19347::8 91.0 0.44904319982896296 2 650
Online-B.1589 huffingtonpost.com.19347::12 80.5 -0.156576162186671 2 654
Online-B.1589 cnn.385556::4 22.0 -1.21524229222952 1 1169
Online-B.1589 cnn.385556::9 29.0 -0.941671105684848 1 1174
Online-B.1589 cnn.385556::14 50.0 -0.120957546050824 1 1179
Online-B.1589 cnn.385556::10 25.5 -1.07845669895718 2 1175
Online-B.1589 cnn.385556::18 32.5 -0.8048855124125109 2 1183
Online-B.1589 cnn.385556::7 36.0 -0.668099919140174 2 1172
Online-B.1589 sciencedaily.com.75572::15 68.0 0.476645032815894 2 454
Online-B.1589 express.co.uk.11102::10 41.0 -0.8856784790040749 2 667
Online-B.1589 express.co.uk.11102::13 63.5 0.262236132527094 2 670
Online-B.1589 seattle_times.7043::5 76.0 0.9090502414480759 1 156
Online-B.1589 seattle_times.7043::10 72.0 0.7206948430646359 1 161
Online-B.1589 seattle_times.7043::11 72.0 0.7206948430646359 1 162
