SYS SID RAW.SCR Z.SCR N 
Online-G.1566 535 93 1.58591562149838 1 
Online-G.1566 536 79 0.402865684960562 1 
Online-G.1566 537 96 1.83942632218506 1 
Online-G.1566 538 74 -0.0196521495172317 1 
Online-G.1566 539 80 0.48736925185612 1 
Online-G.1566 540 83 0.740879952542796 1 
Online-G.1566 541 78 0.318362118065003 1 
Online-G.1566 542 71 -0.273162850203908 1 
Online-G.1566 543 93 1.58591562149838 1 
Online-G.1566 544 79 0.402865684960562 1 
Online-G.1566 545 64 -0.864687818472818 1 
Online-G.1566 546 85 0.909887086333914 1 
Online-G.1566 547 68 -0.526673550890584 1 
Online-G.1566 346 100 0.597309876818541 1 
Online-G.1566 347 96 0.468583530686913 1 
Online-G.1566 348 94 0.404220357621098 1 
Online-G.1566 349 96 0.468583530686913 1 
Online-G.1566 350 76 -0.17504819997123 1 
Online-G.1566 351 99 0.565128290285634 1 
Online-G.1566 352 100 0.597309876818541 1 
Online-G.1566 353 100 0.597309876818541 1 
Online-G.1566 354 51 -0.979587863293908 1 
Online-G.1566 355 96 0.468583530686913 1 
Online-G.1566 356 56 -0.818679930629372 1 
Online-G.1566 357 99 0.565128290285634 1 
Online-G.1566 358 100 0.597309876818541 1 
Online-G.1566 359 100 0.597309876818541 1 
Online-G.1566 360 100 0.597309876818541 1 
Online-G.1566 361 99 0.565128290285634 1 
Online-G.1566 362 99 0.565128290285634 1 
Online-G.1566 363 11 -2.26685132461019 1 
Online-G.1566 209 98.5 0.764345709100608 2 
Online-G.1566 212 92.5 0.568223182205672 2 
Online-G.1566 217 81 0.192321672323712 2 
Online-G.1566 221 75.5 0.0125426893366875 2 
Online-G.1566 222 90.5 0.502849006574027 2 
Online-G.1566 223 99 0.780689253008519 2 
Online-G.1566 226 97 0.715315077376874 2 
Online-G.1566 227 99 0.780689253008519 2 
Online-G.1566 228 74.5 -0.0201443984791355 2 
Online-G.1566 210 92 0.551879638297761 1 
Online-G.1566 211 25 -1.63815524536236 1 
Online-G.1566 213 95 0.649940901745229 1 
Online-G.1566 214 93 0.584566726113584 1 
Online-G.1566 215 95 0.649940901745229 1 
Online-G.1566 216 96 0.682627989561052 1 
Online-G.1566 218 96 0.682627989561052 1 
