SYS SEGID RAW.SCR Z.SCR N SID
zlabs-nlp.1181 cnbc.com.33934::8 75.5 0.8808584415673589 2 414
zlabs-nlp.1181 cnbc.com.33934::12 61.5 0.448070278795972 2 418
zlabs-nlp.1181 cnbc.com.33934::1 82.0 1.0949979115664001 2 407
zlabs-nlp.1181 cnbc.com.33934::7 61.25 0.39149411651089006 4 413
zlabs-nlp.1181 cnbc.com.33934::13 83.5 1.21265945890987 2 419
zlabs-nlp.1181 cnbc.com.33934::15 76.0 0.8707910848225141 2 421
zlabs-nlp.1181 cnbc.com.33934::2 58.0 0.0133410826183446 4 408
zlabs-nlp.1181 cnbc.com.33934::4 54.0 0.056914032182607 2 410
zlabs-nlp.1181 cnbc.com.33934::5 55.0 0.11071112748192301 2 411
zlabs-nlp.1181 cnbc.com.33934::6 63.5 0.39547888368508793 4 412
zlabs-nlp.1181 cnbc.com.33934::9 81.0 1.0165568800040798 2 415
zlabs-nlp.1181 cnbc.com.33934::16 68.5 0.775362073365174 2 422
zlabs-nlp.1181 cnbc.com.33934::3 49.5 -0.049631247217800004 2 409
zlabs-nlp.1181 cnbc.com.33934::10 58.0 0.00101911448684351 2 416
zlabs-nlp.1181 cnbc.com.33934::11 58.0 0.17352666832785998 2 417
zlabs-nlp.1181 cnbc.com.33934::14 59.0 0.32589950867918394 2 420
zlabs-nlp.1181 kcal.268::3 52.0 -0.966581323906384 2 143
zlabs-nlp.1181 kcal.268::4 65.0 0.0537643692144439 1 144
zlabs-nlp.1181 kcal.268::8 77.0 0.9956219320952091 1 148
zlabs-nlp.1181 kcal.268::11 76.0 0.917133801855146 1 151
zlabs-nlp.1181 kcal.268::13 76.0 0.917133801855146 1 153
zlabs-nlp.1181 kcal.268::16 64.5 0.014520304094411999 2 156
zlabs-nlp.1181 kcal.268::17 53.5 -0.848849128546288 2 157
zlabs-nlp.1181 kcal.268::20 75.0 0.8386456716150821 1 160
zlabs-nlp.1181 kcal.268::1 51.0 -1.04506945414645 2 141
zlabs-nlp.1181 kcal.268::5 62.0 -0.181700021505747 2 145
zlabs-nlp.1181 kcal.268::15 52.5 -0.927337258786352 2 155
zlabs-nlp.1181 rte.en.ie.5307::5 78.0 0.35420964694331697 1 56
zlabs-nlp.1181 rte.en.ie.5307::12 38.0 -1.23062098814983 1 63
zlabs-nlp.1181 rte.en.ie.5307::14 73.0 0.15610581755667402 1 65
zlabs-nlp.1181 rte.en.ie.5307::17 47.0 -0.874034095253868 1 68
zlabs-nlp.1181 rte.en.ie.5307::20 99.0 1.18624573036722 1 71
zlabs-nlp.1181 seattle_times.7019::4 59.5 -0.842269125436138 2 388
zlabs-nlp.1181 reuters.276539::1 99.0 1.3765930745100599 1 977
zlabs-nlp.1181 reuters.276539::2 89.0 0.844370737564359 1 978
zlabs-nlp.1181 reuters.276539::3 93.0 1.05725967234264 1 979
zlabs-nlp.1181 reuters.276539::4 92.0 1.00403743864807 1 980
zlabs-nlp.1181 reuters.276539::5 79.0 0.312148400618655 1 981
zlabs-nlp.1181 reuters.276539::6 87.0 0.737926270175218 1 982
zlabs-nlp.1181 reuters.276539::7 90.0 0.8975929712589291 1 983
zlabs-nlp.1181 reuters.276539::10 91.0 0.950815204953499 1 986
