SYS SEGID RAW.SCR Z.SCR N SID
OPPO.1094 pnp.ru.82311::1 53.0 -0.520414879816498 1 861
OPPO.1094 pnp.ru.82311::2 86.0 0.7992282886707429 1 862
OPPO.1094 pnp.ru.82311::3 86.0 0.7992282886707429 1 863
OPPO.1094 pnp.ru.82311::4 94.0 1.11914178406159 1 864
OPPO.1094 pnp.ru.82311::5 96.0 1.1991201579093 1 865
OPPO.1094 pnp.ru.82311::6 72.0 0.239379671736762 1 866
OPPO.1094 pnp.ru.82311::7 76.0 0.399336419432185 1 867
OPPO.1094 pnp.ru.82311::8 93.0 1.07915259713773 1 868
OPPO.1094 pnp.ru.82311::9 88.0 0.8792066625184549 1 869
OPPO.1094 pnp.ru.82311::10 83.0 0.679260727899176 1 870
OPPO.1094 pnp.ru.82311::11 94.0 1.11914178406159 1 871
OPPO.1094 pnp.ru.82311::12 88.0 0.8792066625184549 1 872
OPPO.1094 pnp.ru.82311::13 85.0 0.7592391017468871 1 873
OPPO.1094 pnp.ru.82311::14 80.0 0.559293167127609 1 874
OPPO.1094 pnp.ru.82311::15 80.0 0.559293167127609 1 875
OPPO.1094 pnp.ru.82311::16 86.0 0.7992282886707429 1 876
OPPO.1094 pnp.ru.82311::17 57.0 -0.360458132121075 1 877
OPPO.1094 pnp.ru.82311::18 88.0 0.8792066625184549 1 878
OPPO.1094 pnp.ru.82311::19 77.0 0.439325606356041 1 879
OPPO.1094 pnp.ru.82311::20 72.0 0.239379671736762 1 880
OPPO.1094 pnp.ru.82311::21 88.0 0.8792066625184549 1 881
OPPO.1094 pnp.ru.82311::22 80.0 0.559293167127609 1 882
OPPO.1094 pnp.ru.82311::23 83.0 0.679260727899176 1 883
OPPO.1094 pnp.ru.82311::24 68.0 0.0794229240413391 1 884
OPPO.1094 pnp.ru.82311::25 69.0 0.119412110965195 1 885
OPPO.1094 pnp.ru.82311::26 0.0 -2.63984178678085 1 886
OPPO.1094 dp.ru.16283::1 99.0 1.49519951528156 1 765
OPPO.1094 dp.ru.16283::2 96.0 1.3155854699421898 1 766
OPPO.1094 dp.ru.16283::3 97.0 1.3754568183886497 1 767
OPPO.1094 dp.ru.16283::4 96.0 1.3155854699421898 1 768
OPPO.1094 dp.ru.16283::5 90.0 0.956357379263439 1 769
OPPO.1094 dp.ru.16283::6 73.0 -0.0614555443263515 1 770
OPPO.1094 kommersant.467462::1 71.0 -0.181198241219268 2 528
OPPO.1094 kommersant.467462::2 67.0 -0.42068363500510103 1 529
OPPO.1094 kommersant.467462::3 58.0 -0.959525771023225 1 530
OPPO.1094 kommersant.467462::4 66.0 -0.48055498345155895 2 531
OPPO.1094 kommersant.467462::5 83.0 0.537257940138231 1 532
OPPO.1094 kommersant.467462::6 58.0 -0.959525771023223 2 533
OPPO.1094 kommersant.467462::7 55.0 -1.1391398163626 1 534
OPPO.1094 kommersant.467462::8 59.0 -0.8996544225767671 1 535
OPPO.1094 kommersant.467462::9 46.0 -1.67798195238072 1 536
OPPO.1094 kommersant.467462::10 86.0 0.7168719854776059 1 537
OPPO.1094 kommersant.467462::11 73.0 -0.0614555443263515 1 538
OPPO.1094 gazeta.ru.119141::1 81.0 0.173387742152056 1 69
OPPO.1094 gazeta.ru.119141::2 74.0 -0.32235383767721 1 70
OPPO.1094 gazeta.ru.119141::3 88.0 0.669129321981323 1 71
OPPO.1094 gazeta.ru.119141::4 100.0 1.51897203026007 1 72
OPPO.1094 gazeta.ru.119141::5 86.0 0.5274888706015329 1 73
OPPO.1094 gazeta.ru.119141::6 64.0 -1.03055609457616 1 74
OPPO.1094 gazeta.ru.119141::7 76.0 -0.18071338629742 1 75
OPPO.1094 kommersant.467527::3 49.0 -0.729233911403599 2 969
OPPO.1094 kommersant.467527::4 76.0 0.24471757571210298 2 970
OPPO.1094 kommersant.467527::1 12.0 -2.06390817152512 1 967
OPPO.1094 kommersant.467527::2 20.0 -1.77532995312047 1 968
OPPO.1094 kommersant.467527::5 85.0 0.569368071417338 1 971
OPPO.1094 kommersant.467527::6 7.0 -2.2442695580280296 1 972
OPPO.1094 bbc-russian.38177::1 47.0 -1.23092139185029 2 451
OPPO.1094 bbc-russian.38177::2 60.5 -0.59114492500872 2 452
OPPO.1094 bbc-russian.38177::3 59.5 -0.63853577440439 2 453
OPPO.1094 bbc-russian.38177::4 59.0 -0.662231199102228 1 454
OPPO.1094 bbc-russian.38177::5 52.0 -0.9939671448719292 2 455
OPPO.1094 bbc-russian.38177::6 34.0 -1.8470024339940199 1 456
OPPO.1094 bbc-russian.38177::7 57.0 -0.757012897893572 1 457
OPPO.1094 bbc-russian.38177::8 41.0 -1.51526648822432 1 458
OPPO.1094 bbc-russian.38177::9 70.0 -0.14093185574983702 1 459
OPPO.1094 bbc-russian.38177::10 58.5 -0.685926623800065 2 460
OPPO.1094 bbc-russian.38177::11 41.0 -1.51526648822432 1 461
OPPO.1094 bbc-russian.38177::12 47.5 -1.2072259671524599 2 462
OPPO.1094 bbc-russian.38177::13 46.0 -1.27831224124596 1 463
OPPO.1094 bbc-russian.38177::14 63.0 -0.47266780151953997 1 464
OPPO.1094 gazeta.ru.119129::4 74.5 -0.28839897399643605 2 383
OPPO.1094 gazeta.ru.119129::5 75.0 -0.259330423377626 2 384
OPPO.1094 gazeta.ru.119129::1 75.0 -0.259330423377626 1 380
OPPO.1094 gazeta.ru.119129::2 79.0 -0.0267820184271352 1 381
OPPO.1094 gazeta.ru.119129::3 83.0 0.20576638652335502 1 382
OPPO.1094 kp.174899::1 87.0 1.10947808884608 2 273
OPPO.1094 kp.174899::2 73.0 0.25651284657044 1 274
OPPO.1094 kp.174899::3 73.0 0.25651284657044 1 275
OPPO.1094 kp.174899::4 82.0 0.804847645176207 1 276
OPPO.1094 kp.174899::5 72.0 0.19558675783646604 1 277
OPPO.1094 kp.174899::6 74.0 0.31743893530441397 1 278
OPPO.1094 kp.174899::7 83.0 0.865773733910181 1 279
OPPO.1094 kp.174899::8 69.0 0.0128084916345431 1 280
OPPO.1094 aif.265695::1 67.5 0.11562984938676199 2 328
OPPO.1094 aif.265695::2 83.0 1.1070955683401298 1 329
OPPO.1094 aif.265695::3 56.0 -0.6199737485463841 1 330
OPPO.1094 aif.265695::4 69.0 0.211578144769346 1 331
OPPO.1094 aif.265695::5 67.5 0.11562984938676199 2 332
OPPO.1094 aif.265695::6 80.0 0.9151989775749642 1 333
OPPO.1094 aif.265695::7 62.0 -0.23618056701604698 1 334
OPPO.1094 aif.265695::8 74.5 0.563388561172155 2 335
OPPO.1094 aif.265695::9 45.0 -1.323594581352 1 336
OPPO.1094 aif.265695::10 61.0 -0.30014609727110303 1 337
OPPO.1094 aif.265695::11 57.0 -0.5560082182913281 2 338
OPPO.1094 izvestiya.431638::1 98.0 0.37645922355599104 1 803
OPPO.1094 izvestiya.431638::2 99.0 0.5199952920169539 1 804
OPPO.1094 izvestiya.431638::3 98.0 0.37645922355599104 1 805
OPPO.1094 izvestiya.431638::4 97.0 0.23292315509502803 1 806
OPPO.1094 izvestiya.431638::5 97.0 0.23292315509502803 1 807
OPPO.1094 izvestiya.431638::6 97.0 0.23292315509502803 1 808
OPPO.1094 izvestiya.431638::7 94.0 -0.197685050287862 1 809
OPPO.1094 lenta.ru.279573::1 64.0 -0.45796620028134294 2 408
OPPO.1094 lenta.ru.279573::2 66.5 -0.33069679589706497 2 409
OPPO.1094 lenta.ru.279573::3 75.0 0.0927245942489608 2 410
OPPO.1094 lenta.ru.279573::4 68.5 -0.23724639867411 2 411
OPPO.1094 lenta.ru.279573::5 73.0 -0.00258471992609749 2 412
OPPO.1094 lenta.ru.279573::6 68.0 -0.263629738027018 2 413
OPPO.1094 lenta.ru.279573::7 67.5 -0.281647951095457 2 414
OPPO.1094 lenta.ru.279573::8 73.0 -0.0090909292584615 2 415
OPPO.1094 lenta.ru.279573::9 77.0 0.20197578556479998 2 416
OPPO.1094 lenta.ru.279573::10 59.0 -0.723658510762523 2 417
OPPO.1094 lenta.ru.279573::11 58.5 -0.7360999729746509 2 418
OPPO.1094 lenta.ru.279573::12 75.5 0.11910793360186901 2 419
OPPO.1094 lenta.ru.279573::13 64.0 -0.46540186808976003 2 420
OPPO.1094 lenta.ru.279573::14 71.0 -0.0988234925772075 2 421
OPPO.1094 lenta.ru.279573::15 67.5 -0.28908361890387396 2 422
OPPO.1094 lenta.ru.279573::16 75.0 0.10108972053343 2 423
OPPO.1094 lenta.ru.279573::17 68.0 -0.24968786088623798 2 424
OPPO.1094 lenta.ru.279573::18 72.5 -0.0336153516592651 2 425
OPPO.1094 lenta.ru.279573::19 60.5 -0.6138363629940861 2 426
OPPO.1094 lenta.ru.279573::20 81.5 0.434778547360707 2 427
OPPO.1094 kp.174924::1 91.0 0.27308186461268397 1 810
OPPO.1094 kp.174924::2 97.0 0.591101492784135 1 811
OPPO.1094 kp.174924::3 99.0 0.697108035507952 1 812
OPPO.1094 kp.174924::4 96.0 0.538098221422226 1 813
OPPO.1094 kp.174924::5 96.0 0.538098221422226 1 814
OPPO.1094 kp.174924::6 97.0 0.591101492784135 1 815
OPPO.1094 kp.174924::7 95.0 0.48509495006031794 1 816
OPPO.1094 kp.174924::8 74.0 -0.6279737485397601 1 817
OPPO.1094 kp.174924::9 79.0 -0.36295739173021796 1 818
OPPO.1094 kp.174924::10 0.0 -4.55021582932099 1 819
OPPO.1094 izvestiya.431873::5 93.0 0.379088407336501 2 185
OPPO.1094 izvestiya.431873::8 91.0 0.27308186461268397 2 188
OPPO.1094 izvestiya.431873::1 93.0 0.379088407336501 1 181
OPPO.1094 izvestiya.431873::2 88.0 0.11407205052695801 1 182
OPPO.1094 izvestiya.431873::3 100.0 0.7501113068698599 1 183
OPPO.1094 izvestiya.431873::4 95.0 0.48509495006031794 1 184
OPPO.1094 izvestiya.431873::6 96.0 0.538098221422226 1 186
OPPO.1094 izvestiya.431873::7 100.0 0.7501113068698599 1 187
OPPO.1094 izvestiya.431873::9 70.0 -0.8399868339873939 1 189
OPPO.1094 izvestiya.431642::1 68.0 0.612774982089586 1 586
OPPO.1094 izvestiya.431642::2 64.0 0.365308114809779 1 587
OPPO.1094 izvestiya.431642::3 89.0 1.91197603530857 1 588
OPPO.1094 izvestiya.431642::4 91.0 2.03570946894848 1 589
OPPO.1094 izvestiya.431642::5 65.0 0.42717483162973 1 590
OPPO.1094 izvestiya.431642::6 58.0 -0.00589218610993201 1 591
OPPO.1094 izvestiya.431642::7 83.0 1.5407757343888602 1 592
OPPO.1094 izvestiya.431642::8 52.0 -0.37709248702964293 1 593
OPPO.1094 izvestiya.431642::9 82.0 1.47890901756891 1 594
OPPO.1094 izvestiya.431642::10 56.0 -0.129625619749836 1 595
OPPO.1094 lenta.ru.279452::1 92.0 0.707768031312481 2 144
OPPO.1094 lenta.ru.279452::2 85.0 0.026045689031379 2 145
OPPO.1094 lenta.ru.279452::3 80.5 -0.41220438814932897 2 146
OPPO.1094 lenta.ru.279452::4 92.0 0.70776803131248 1 147
OPPO.1094 lenta.ru.279452::5 89.5 0.46429576621208707 2 148
OPPO.1094 lenta.ru.279452::6 88.0 0.318212407151851 1 149
OPPO.1094 lenta.ru.279452::7 82.0 -0.266121029089093 1 150
OPPO.1094 lenta.ru.279452::8 93.0 0.8051569373526379 1 151
OPPO.1094 lenta.ru.279452::9 79.5 -0.5095932941894871 2 152
OPPO.1094 lenta.ru.279452::10 80.0 -0.460898841169408 1 153
OPPO.1094 lenta.ru.279452::11 83.0 -0.168732123048936 1 154
OPPO.1094 lenta.ru.279452::12 91.0 0.610379125272323 1 155
OPPO.1094 lenta.ru.279452::13 75.0 -0.9478433713701941 1 156
OPPO.1094 vesti.ru.292406::1 79.0 -0.558287747209565 1 493
OPPO.1094 vesti.ru.292406::2 84.0 -0.0713432170087783 1 494
OPPO.1094 vesti.ru.292406::3 78.0 -0.655676653249722 1 495
OPPO.1094 vesti.ru.292406::4 88.0 0.318212407151851 1 496
OPPO.1094 vesti.ru.292406::5 80.0 -0.460898841169408 1 497
OPPO.1094 interfax.17555::1 79.0 0.622069378974285 1 250
OPPO.1094 interfax.17555::2 60.0 -0.535526306971224 1 251
OPPO.1094 interfax.17555::3 84.0 0.926699822644156 1 252
OPPO.1094 interfax.17555::4 61.0 -0.47460021823725 1 253
OPPO.1094 interfax.17555::5 82.0 0.804847645176207 1 254
OPPO.1094 interfax.17555::6 61.0 -0.47460021823725 1 255
OPPO.1094 interfax.17555::7 83.0 0.865773733910181 1 256
OPPO.1094 interfax.17555::8 64.0 -0.291821952035328 1 257
OPPO.1094 pnp.ru.82265::1 86.0 0.303758661748354 1 289
OPPO.1094 pnp.ru.82265::2 87.0 0.35359969377669903 1 290
OPPO.1094 pnp.ru.82265::3 86.0 0.303758661748354 1 291
OPPO.1094 pnp.ru.82265::4 88.0 0.403440725805045 1 292
OPPO.1094 pnp.ru.82265::5 81.0 0.0545535016066256 1 293
OPPO.1094 pnp.ru.82265::6 87.0 0.35359969377669903 1 294
