SYS SID RAW.SCR Z.SCR N 
OPPO.1054 795 28 -2.01571570797411 1 
OPPO.1054 52 49 -0.726737940999191 2 
OPPO.1054 180 28 -2.01571570797411 1 
OPPO.1054 1246 41 -1.21777709032297 1 
OPPO.1054 200 68 0.43948003864478 2 
OPPO.1054 1738 90 1.78983769928517 1 
OPPO.1054 1503 65 0.255340357648364 1 
OPPO.1054 3 67 0.378100144979309 1 
OPPO.1054 252 64 -0.226191941052571 1 
OPPO.1054 413 78 1.35715164631542 1 
OPPO.1054 1836 66.5 0.0565479852631425 2 
OPPO.1054 1653 79 1.47024761684171 1 
OPPO.1054 564 74 0.904767764210282 1 
OPPO.1054 638 72 0.678575823157712 1 
OPPO.1054 1978 66 0 1 
OPPO.1054 898 67 0.113095970526285 1 
OPPO.1054 477 56 -1.13095970526285 1 
OPPO.1054 1799 67 0.113095970526285 1 
OPPO.1054 1462 92 1.01728768569174 1 
OPPO.1054 1568 10.5 -1.644315729521 2 
OPPO.1054 1158 84 0.756026000762884 1 
OPPO.1054 275 81 0.658052868914562 1 
OPPO.1054 1008 3 -1.88924855914181 1 
OPPO.1054 498 68.5 0.249831486213221 2 
OPPO.1054 351 68.5 0.249831486213221 2 
OPPO.1054 2203 69 0.266160341521274 1 
OPPO.1054 557 42 -0.615597845113623 1 
OPPO.1054 1268 85 0.788683711378991 1 
OPPO.1054 1906 78 0.56007973706624 1 
OPPO.1054 451 80 0.625395158298455 1 
OPPO.1054 2253 57 -0.0521774214342999 2 
OPPO.1054 367 17.5 -1.25043797181509 2 
OPPO.1054 994 22 -1.11392727620209 1 
OPPO.1054 1441 95 1.10057956374215 1 
OPPO.1054 542 28 -0.931913015384755 1 
OPPO.1054 1537 76 0.0864350161628675 2 
OPPO.1054 353 45.5 -1.21314860751671 2 
OPPO.1054 2113 94.5 0.880018549745434 2 
OPPO.1054 2095 85.5 0.483311150089673 2 
OPPO.1054 1402 76.5 0.11262459407162 4 
OPPO.1054 688 85 0.475587977343162 2 
OPPO.1054 421 73.5 -0.0352796707997795 2 
OPPO.1054 2083 78.75 0.188928283045962 4 
OPPO.1054 412 84 0.426566349736973 2 
OPPO.1054 2196 87.5 0.575478730932249 2 
OPPO.1054 285 81 0.290413433605183 2 
OPPO.1054 2197 30.5 -1.86033790606249 2 
OPPO.1054 226 70.5 -0.163878148456106 2 
OPPO.1054 2232 55 -0.85740219417854 2 
OPPO.1054 1446 81 0.285377141288207 2 
OPPO.1054 233 100 1.27817055309751 1 
OPPO.1054 301 59 0.295699749254281 1 
OPPO.1054 500 40 -0.159591598868194 1 
OPPO.1054 24 83 0.870804610040564 1 
OPPO.1054 545 1 -1.0941369976459 1 
OPPO.1054 338 100 1.27817055309751 1 
OPPO.1054 1343 27 -0.471106731794097 1 
OPPO.1054 1745 34 -0.303367814064764 1 
OPPO.1054 1957 1 -1.0941369976459 1 
OPPO.1054 718 2 -1.07017429511314 1 
OPPO.1054 1404 99 1.25420785056475 1 
OPPO.1054 55 100 1.27817055309751 1 
OPPO.1054 2156 2 -1.07017429511314 1 
OPPO.1054 92 2 -1.07017429511314 1 
OPPO.1054 2165 98 1.23024514803199 1 
OPPO.1054 126 39 -0.183554301400955 1 
OPPO.1054 6 23 -1.34842041496386 1 
OPPO.1054 1993 62 -0.104313573620341 1 
OPPO.1054 1053 48 -0.550916029487246 1 
OPPO.1054 1518 0 -2.08212444960235 1 
OPPO.1054 1484 12 -1.69932234457357 1 
OPPO.1054 1798 76 0.342288882246564 1 
OPPO.1054 224 60 -0.16811392445847 1 
OPPO.1054 804 0 -1.36169066244732 1 
OPPO.1054 379 4 -1.25603086322735 1 
OPPO.1054 783 8 -1.15037106400739 1 
OPPO.1054 1316 5 -1.22961591342236 1 
OPPO.1054 741 13 -1.01829631498243 1 
OPPO.1054 2012 13 -1.01829631498243 1 
OPPO.1054 1312 60 0.223206325852179 1 
OPPO.1054 1561 37 -0.384337519662628 1 
OPPO.1054 716 36 -0.41075246946762 1 
OPPO.1054 274 43.75 -0.529939944834696 4 
OPPO.1054 647 40 -0.63663361978579 2 
OPPO.1054 1933 60 0.607925228123538 2 
OPPO.1054 100 43 -0.596313740814038 4 
OPPO.1054 1382 71.5 0.499780241745374 2 
OPPO.1054 1904 64 0.586626631770674 2 
OPPO.1054 1793 53 -0.0365830126775985 2 
OPPO.1054 187 46.5 -0.311588837904403 2 
OPPO.1054 580 68.5 0.609577232737365 2 
OPPO.1054 833 55.5 0.159643495592915 2 
OPPO.1054 311 56.5 0.273161368559323 2 
OPPO.1054 2100 33 -1.30114196846573 1 
OPPO.1054 1105 50 -0.618338651166228 1 
OPPO.1054 1734 39 -1.06015256236003 1 
OPPO.1054 938 21 -1.78312078067715 1 
OPPO.1054 1002 36 -1.18064726541288 1 
OPPO.1054 366 0 -2.62658370204712 1 
OPPO.1054 1624 34 -1.26097706744811 1 
OPPO.1054 1534 60 -0.216689640990049 1 
OPPO.1054 1728 66 0.024299765115659 1 
OPPO.1054 1018 4 -2.46592409797665 1 
OPPO.1054 1432 57.5 -0.0810629394410415 2 
OPPO.1054 254 80 0.660366384714825 1 
OPPO.1054 68 46 -0.460015705120706 1 
OPPO.1054 2214 62.5 0.0836991325935954 2 
OPPO.1054 966 54 -0.196396389865287 1 
OPPO.1054 1220 60 0.00131809657627707 1 
OPPO.1054 954 29 -1.02020675003847 1 
OPPO.1054 2133 2 -1.90992193902551 1 
OPPO.1054 849 10 -1.64630262377009 1 
