SYS SID RAW.SCR Z.SCR N 
Huoshan_Translate.1431 894 57 0.0302011831201175 2 
Huoshan_Translate.1431 895 41 -0.672468522593026 2 
Huoshan_Translate.1431 896 59.5 0.139993324637796 2 
Huoshan_Translate.1431 897 65 0.381536035976689 1 
Huoshan_Translate.1431 898 68 0.513286605797904 1 
Huoshan_Translate.1431 979 33 -2.29461098398785 1 
Huoshan_Translate.1431 980 34 -2.24080852187958 1 
Huoshan_Translate.1431 981 54 -1.16475927971416 1 
Huoshan_Translate.1431 982 61 -0.788142044956261 1 
Huoshan_Translate.1431 983 45 -1.6489814386886 1 
Huoshan_Translate.1431 984 83 0.395512121425701 1 
Huoshan_Translate.1431 985 100 1.31015397726631 1 
Huoshan_Translate.1431 986 65 -0.572932196523177 1 
Huoshan_Translate.1431 987 67 -0.465327272306635 1 
Huoshan_Translate.1431 988 100 1.31015397726631 1 
Huoshan_Translate.1431 989 81 0.287907197209159 1 
Huoshan_Translate.1431 990 75 -0.0349075754404672 1 
Huoshan_Translate.1431 991 100 1.31015397726631 1 
Huoshan_Translate.1431 992 59 -0.895746969172803 1 
Huoshan_Translate.1431 993 93 0.933536742508411 1 
Huoshan_Translate.1431 994 100 1.31015397726631 1 
Huoshan_Translate.1431 995 92 0.87973428040014 1 
Huoshan_Translate.1431 996 100 1.31015397726631 1 
Huoshan_Translate.1431 997 87 0.610721969858785 1 
Huoshan_Translate.1431 563 24 -2.28153883572091 1 
Huoshan_Translate.1431 564 83 0.294744251504615 1 
Huoshan_Translate.1431 565 65 -0.491240419174358 1 
Huoshan_Translate.1431 566 14 -2.71819698609811 1 
Huoshan_Translate.1431 567 12 -2.80552861617356 1 
Huoshan_Translate.1431 568 90 0.60040495676866 1 
Huoshan_Translate.1431 569 67 -0.403908789098917 1 
Huoshan_Translate.1431 570 38 -1.67021742519282 1 
Huoshan_Translate.1431 571 65 -0.491240419174358 1 
Huoshan_Translate.1431 572 91 0.644070771806381 1 
Huoshan_Translate.1431 573 69 -0.316577159023475 1 
Huoshan_Translate.1431 574 65 -0.491240419174358 1 
Huoshan_Translate.1431 575 92 0.687736586844101 1 
Huoshan_Translate.1431 576 75 -0.0545822687971509 1 
Huoshan_Translate.1431 577 71 -0.229245528948034 1 
Huoshan_Translate.1431 578 76 -0.0109164537594302 1 
Huoshan_Translate.1431 329 58 0.074118039727189 2 
Huoshan_Translate.1431 333 76 0.864621458654474 2 
Huoshan_Translate.1431 335 6 -2.20955850384053 2 
Huoshan_Translate.1431 337 68.5 0.53524503410144 2 
Huoshan_Translate.1431 338 64.5 0.359577607673153 2 
Huoshan_Translate.1431 339 70.5 0.623078747315582 2 
Huoshan_Translate.1431 342 75 0.820704602047402 2 
Huoshan_Translate.1431 343 65.5 0.403494464280225 2 
Huoshan_Translate.1431 345 65 0.381536035976689 2 
Huoshan_Translate.1431 328 60 0.161951752941332 1 
Huoshan_Translate.1431 330 80 1.04028888508276 1 
Huoshan_Translate.1431 331 48 -0.365050526343526 1 
Huoshan_Translate.1431 332 66 0.425452892583761 1 
Huoshan_Translate.1431 334 18 -1.68255622455567 1 
Huoshan_Translate.1431 336 37 -0.848135949021313 1 
Huoshan_Translate.1431 340 82 1.1281225982969 1 
Huoshan_Translate.1431 341 69 0.557203462404975 1 
Huoshan_Translate.1431 344 55 -0.0576325300940258 1 
Huoshan_Translate.1431 526 24 -1.52040594644124 2 
Huoshan_Translate.1431 528 100 0.63225450111386 2 
Huoshan_Translate.1431 531 100 0.63225450111386 2 
Huoshan_Translate.1431 524 0 -2.20019345619548 1 
Huoshan_Translate.1431 525 83 0.150738348371271 1 
Huoshan_Translate.1431 527 0 -2.20019345619548 1 
Huoshan_Translate.1431 529 100 0.63225450111386 1 
Huoshan_Translate.1431 530 96 0.518956582821486 1 
Huoshan_Translate.1431 1 88 0.805345497842141 1 
Huoshan_Translate.1431 2 64 0.0701817906688733 1 
Huoshan_Translate.1431 3 94 0.989136424635458 1 
Huoshan_Translate.1431 4 66 0.131445432933312 1 
Huoshan_Translate.1431 5 80 0.560290928784385 1 
Huoshan_Translate.1431 6 83 0.652186392181044 1 
Huoshan_Translate.1431 7 61 -0.0217136727277852 1 
Huoshan_Translate.1431 396 39 -0.695613737636614 1 
Huoshan_Translate.1431 397 91 0.8972409612388 1 
Huoshan_Translate.1431 398 93 0.958504603503239 1 
Huoshan_Translate.1431 399 0 -1.89025476179317 1 
Huoshan_Translate.1431 400 87 0.774713676709922 1 
Huoshan_Translate.1431 401 96 1.0504000668999 1 
Huoshan_Translate.1431 402 86 0.744081855577702 1 
Huoshan_Translate.1431 403 90 0.86660914010658 1 
Huoshan_Translate.1431 404 46 -0.481190989711078 1 
Huoshan_Translate.1431 405 96 1.0504000668999 1 
Huoshan_Translate.1431 406 88 0.805345497842141 1 
Huoshan_Translate.1431 407 69 0.223340896329971 1 
Huoshan_Translate.1431 408 91 0.8972409612388 1 
Huoshan_Translate.1431 409 60 -0.0523454938600047 1 
Huoshan_Translate.1431 25 86 0.683256335973951 2 
Huoshan_Translate.1431 30 48.5 -0.910378643421409 2 
Huoshan_Translate.1431 31 81 0.470771672054569 2 
Huoshan_Translate.1431 966 74 0.173293142567435 1 
Huoshan_Translate.1431 967 80 0.428274739270693 1 
Huoshan_Translate.1431 968 75 0.215790075351312 1 
Huoshan_Translate.1431 969 54 -0.676645513110091 1 
Huoshan_Translate.1431 970 18 -2.20653509332964 1 
Huoshan_Translate.1431 971 81 0.47077167205457 1 
Huoshan_Translate.1431 972 89 0.81074713432558 1 
Huoshan_Translate.1431 973 83 0.555765537622322 1 
Huoshan_Translate.1431 974 17 -2.24903202611352 1 
Huoshan_Translate.1431 975 80 0.428274739270693 1 
Huoshan_Translate.1431 976 45 -1.05911790816498 1 
Huoshan_Translate.1431 977 73 0.130796209783559 1 
Huoshan_Translate.1431 978 73 0.130796209783559 1 
Huoshan_Translate.1431 26 73 0.130796209783559 1 
Huoshan_Translate.1431 27 74 0.173293142567435 1 
Huoshan_Translate.1431 28 50 -0.846633244245596 1 
Huoshan_Translate.1431 29 73 0.130796209783559 1 
Huoshan_Translate.1431 533 76.5 0.409840112415024 2 
Huoshan_Translate.1431 534 79.5 0.533681575527606 2 
Huoshan_Translate.1431 542 56.5 -0.415769641668855 2 
Huoshan_Translate.1431 532 93 1.09096815953422 1 
Huoshan_Translate.1431 535 85 0.760724257900672 1 
Huoshan_Translate.1431 536 78 0.471760843971315 1 
Huoshan_Translate.1431 537 79 0.513041331675509 1 
Huoshan_Translate.1431 538 73 0.265358405450345 1 
Huoshan_Translate.1431 539 59 -0.31256842240837 1 
Huoshan_Translate.1431 540 74 0.306638893154539 1 
Huoshan_Translate.1431 541 59 -0.31256842240837 1 
Huoshan_Translate.1431 750 94 0.448679966000269 1 
Huoshan_Translate.1431 751 97 0.567949369343151 1 
Huoshan_Translate.1431 752 100 0.687218772686034 1 
Huoshan_Translate.1431 753 94 0.448679966000269 1 
Huoshan_Translate.1431 754 95 0.488436433781229 1 
Huoshan_Translate.1431 755 99 0.647462304905073 1 
Huoshan_Translate.1431 756 95 0.488436433781229 1 
Huoshan_Translate.1431 757 98 0.607705837124112 1 
Huoshan_Translate.1431 759 91.5 0.349288796547866 2 
Huoshan_Translate.1431 760 95 0.488436433781229 2 
Huoshan_Translate.1431 765 91 0.329410562657386 2 
Huoshan_Translate.1431 767 95.5 0.50831466767171 2 
Huoshan_Translate.1431 769 94 0.448679966000268 2 
Huoshan_Translate.1431 758 95 0.488436433781229 1 
Huoshan_Translate.1431 761 91 0.329410562657386 1 
Huoshan_Translate.1431 762 97 0.567949369343151 1 
Huoshan_Translate.1431 763 94 0.448679966000269 1 
Huoshan_Translate.1431 764 88 0.210141159314503 1 
Huoshan_Translate.1431 766 88 0.210141159314503 1 
Huoshan_Translate.1431 768 99 0.647462304905073 1 
Huoshan_Translate.1431 67 82 1.1544155313587 1 
Huoshan_Translate.1431 68 49 -0.346893337009265 1 
Huoshan_Translate.1431 69 24 -1.48424854031833 1 
Huoshan_Translate.1431 70 29 -1.25677749965652 1 
Huoshan_Translate.1431 71 69 0.562990825637988 1 
