SYS SEGID RAW.SCR Z.SCR N
CUNI-Transformer.245 bankier.pl.16036 75.11764705882354 0.13389194701318866 17
CUNI-Transformer.245 bankier.pl.16039 90.21428571428571 0.219922641974773 21
CUNI-Transformer.245 bankier.pl.16062 79.68181818181819 -0.1154662658129336 22
CUNI-Transformer.245 bankier.pl.16073 82.16666666666667 0.02863333094990002 3
CUNI-Transformer.245 gazeta_powiatowa-pl.261 75.38461538461539 0.04497168968474881 26
CUNI-Transformer.245 gazetaprawna.pl.20917 77.54166666666667 -0.5715409647785535 12
CUNI-Transformer.245 gazetaprawna.pl.20936 85.1 0.25823548490512593 15
CUNI-Transformer.245 interia-pl.1958 85.46666666666667 -0.040150950451547616 15
CUNI-Transformer.245 interia-pl.1978 77.7 0.36018452379221616 20
CUNI-Transformer.245 interia-pl.1979 84.66666666666667 0.19163599787120533 12
CUNI-Transformer.245 interia-pl.1980 61.75 -0.7832929904095892 16
CUNI-Transformer.245 interia-pl.2023 96.27777777777777 0.19412070997249328 18
CUNI-Transformer.245 interia-pl.2053 78.27777777777777 -0.17692582512066996 18
CUNI-Transformer.245 interia-pl.2058 79.41666666666667 0.021278727325789695 18
CUNI-Transformer.245 interia-pl.2077 89.3076923076923 0.312987078839145 13
CUNI-Transformer.245 interia-pl.2080 71.46875 -0.16723637891321005 32
CUNI-Transformer.245 interia-pl.2083 93.94444444444444 0.44114144136284833 18
CUNI-Transformer.245 interia-pl.2152 88.92592592592592 0.28000507351850146 27
CUNI-Transformer.245 interia.pl.15937 62.65 0.6960216081168402 10
CUNI-Transformer.245 interia.pl.15939 66.77777777777777 -0.22301788780625426 9
CUNI-Transformer.245 interia.pl.15941 62.388888888888886 -0.4762350539428329 18
CUNI-Transformer.245 interia.pl.15965 57.6875 -0.4375862726643483 8
CUNI-Transformer.245 interia.pl.15976 74.41176470588235 0.1740329491151138 17
CUNI-Transformer.245 interia.pl.15981 80.52941176470588 0.4515938991976555 17
CUNI-Transformer.245 interia.pl.15999 79.96666666666667 0.18346564043593283 15
CUNI-Transformer.245 polityka-pl.83 81.28 0.18497109414693072 25
CUNI-Transformer.245 rzeczpospolita.pl.14626 93.5 0.3904044260352611 16
CUNI-Transformer.245 rzeczpospolita.pl.14636 91.17857142857143 0.4509745221092684 14
CUNI-Transformer.245 rzeczpospolita.pl.14638 82.44642857142857 0.2274912080064421 28
CUNI-Transformer.245 rzeczpospolita.pl.14644 75.875 -0.5363738894208068 16
CUNI-Transformer.245 super_nowosci-pl.104 76.35 0.06114700845201335 20
CUNI-Transformer.245 super_nowosci-pl.97 82.05172413793103 -0.2851589768923588 29
CUNI-Transformer.245 sztafeta-pl.71 68.21428571428571 -0.40006273966182443 28
CUNI-Transformer.245 tvn24.pl.45456 86.82608695652173 0.6550196266207694 23
CUNI-Transformer.245 tvn24.pl.45460 68.47058823529412 -0.34096983961557537 17
CUNI-Transformer.245 tvn24.pl.45590 82.64 0.151368358000897 25
CUNI-Transformer.245 tvn24.pl.45594 61.55 -1.9926795352915967 10
CUNI-Transformer.245 tvn24.pl.45596 53.8125 -0.11586488112782892 16
CUNI-Transformer.245 tvn24.pl.45611 88.10344827586206 0.2089486276758827 29
CUNI-Transformer.245 tvn24.pl.45613 80.36842105263158 0.2917144903772453 19
CUNI-Transformer.245 tygodnik_zamojski-pl.215 95.0909090909091 0.2578365517960175 11
CUNI-Transformer.245 tygodnik_zamojski-pl.218 24.875 -1.3397091720786647 8
CUNI-Transformer.245 wprost-pl.656 85.625 0.35839886462759807 16
CUNI-Transformer.245 wprost-pl.678 74.84210526315789 -0.8276369351186539 19
CUNI-Transformer.245 wprost-pl.685 86.28125 0.18689042418360274 16
CUNI-Transformer.245 wprost-pl.706 70.25 0.11529537975233443 20
CUNI-Transformer.245 wyborcza.pl.7836 64.875 -0.5980297476447847 8
CUNI-Transformer.245 zycie_podkarpackie-pl.113 60.06666666666667 -0.19561024826643897 15
CUNI-Transformer.245 zycie_podkarpackie-pl.116 69.5 -0.3714313861201061 6
CUNI-Transformer.245 zycie_podkarpackie-pl.125 71.41666666666667 -0.024493784935486793 6
Huoshan_Translate.1523 bankier.pl.16036 73.23529411764706 -0.10239608405988752 17
Huoshan_Translate.1523 bankier.pl.16039 84.69047619047619 0.23904120369390802 21
Huoshan_Translate.1523 bankier.pl.16060 74.11764705882354 -0.050086462573355486 17
Huoshan_Translate.1523 bankier.pl.16062 71.4090909090909 -0.17069342397595744 22
Huoshan_Translate.1523 gazeta_powiatowa-pl.261 68.28846153846153 -0.37753466025486804 26
Huoshan_Translate.1523 gazetaprawna.pl.20900 61.411764705882355 -0.6500300679115933 17
Huoshan_Translate.1523 gazetaprawna.pl.20917 85.70833333333333 0.2880002711933607 12
Huoshan_Translate.1523 gazetaprawna.pl.20936 89.66666666666667 0.4722740393418485 15
Huoshan_Translate.1523 interia-pl.1958 95.2 0.4929760324029474 15
Huoshan_Translate.1523 interia-pl.1969 45.75 -0.5689768637894563 4
Huoshan_Translate.1523 interia-pl.1978 61.85 -0.48727218956378965 20
Huoshan_Translate.1523 interia-pl.1979 80.45833333333333 0.3126278809833914 12
Huoshan_Translate.1523 interia-pl.1980 67.1875 -0.2861855432213142 16
Huoshan_Translate.1523 interia-pl.1989 98.5 0.6997651381438474 4
Huoshan_Translate.1523 interia-pl.2021 96.8 0.47462211529270143 5
Huoshan_Translate.1523 interia-pl.2023 77.61111111111111 0.26628362072991846 18
Huoshan_Translate.1523 interia-pl.2058 71.0 -0.16110258452400764 18
Huoshan_Translate.1523 interia-pl.2077 72.8076923076923 -0.16255018492301315 13
Huoshan_Translate.1523 interia-pl.2083 82.55555555555556 -0.05271235138490647 18
Huoshan_Translate.1523 interia-pl.2085 65.54545454545455 -0.5104715672859491 11
Huoshan_Translate.1523 interia-pl.2143 76.77777777777777 0.14040404918383925 9
Huoshan_Translate.1523 interia-pl.2146 81.27272727272727 0.012368917011548186 11
Huoshan_Translate.1523 interia-pl.2152 86.29629629629629 -0.010617570748246489 27
Huoshan_Translate.1523 interia.pl.15937 72.2 -0.17175856992923716 10
Huoshan_Translate.1523 interia.pl.15939 83.55555555555556 0.04897260092446396 9
Huoshan_Translate.1523 interia.pl.15941 0.0 -0.8240840476139618 18
Huoshan_Translate.1523 interia.pl.15981 50.529411764705884 0.14292870910090727 17
Huoshan_Translate.1523 interia.pl.15999 82.53333333333333 -0.12842038779595133 15
Huoshan_Translate.1523 polityka-pl.83 50.16 0.022923595022415793 25
Huoshan_Translate.1523 rzeczpospolita.pl.14626 82.625 -0.06329385873849698 16
Huoshan_Translate.1523 rzeczpospolita.pl.14636 73.82142857142857 0.17080016729801267 14
Huoshan_Translate.1523 rzeczpospolita.pl.14638 75.58928571428571 -0.061381864556433414 28
Huoshan_Translate.1523 rzeczpospolita.pl.14644 66.875 -0.47946127227531155 16
Huoshan_Translate.1523 super_nowosci-pl.104 72.275 0.029699932306044657 20
Huoshan_Translate.1523 super_nowosci-pl.97 75.1896551724138 -0.059164150983891654 29
Huoshan_Translate.1523 sztafeta-pl.71 58.732142857142854 0.06035642841099757 28
Huoshan_Translate.1523 tvn24.pl.45456 95.47826086956522 0.3217201976760126 23
Huoshan_Translate.1523 tvn24.pl.45460 60.705882352941174 -0.8451927091686533 17
Huoshan_Translate.1523 tvn24.pl.45594 68.8 0.07753021753660896 10
Huoshan_Translate.1523 tvn24.pl.45611 83.82758620689656 -0.13320327802338272 29
Huoshan_Translate.1523 tvn24.pl.45613 84.57894736842105 0.42316357615910516 19
Huoshan_Translate.1523 tygodnik_zamojski-pl.215 75.0 1.3615748876777796 11
Huoshan_Translate.1523 tygodnik_zamojski-pl.218 73.4375 -0.0475073480019393 8
Huoshan_Translate.1523 wprost-pl.653 80.14285714285714 -0.08603340737576477 14
Huoshan_Translate.1523 wprost-pl.656 85.6875 -0.015202287353916138 16
Huoshan_Translate.1523 wprost-pl.685 77.5625 0.2997219369346086 16
Huoshan_Translate.1523 wprost-pl.691 68.16666666666667 -0.4028857985991938 12
Huoshan_Translate.1523 wprost-pl.706 77.925 -0.07314165628648175 20
Huoshan_Translate.1523 wyborcza.pl.7836 70.96875 0.08663942845923552 8
Huoshan_Translate.1523 zycie_podkarpackie-pl.113 81.9 0.41128439893786395 15
Huoshan_Translate.1523 zycie_podkarpackie-pl.116 64.25 -1.7181926072740643 6
NICT-Rui.1492 bankier.pl.16036 68.76470588235294 -0.8425064826684272 17
NICT-Rui.1492 bankier.pl.16039 76.52380952380952 0.12498716037852824 21
NICT-Rui.1492 bankier.pl.16060 67.88235294117646 0.4066718229701851 17
NICT-Rui.1492 bankier.pl.16062 73.9090909090909 -0.027334291962282323 22
NICT-Rui.1492 bankier.pl.16073 98.83333333333333 0.33230638095833304 3
NICT-Rui.1492 gazetaprawna.pl.20900 68.47058823529412 -0.22968234282823688 17
NICT-Rui.1492 gazetaprawna.pl.20936 76.33333333333333 0.1165684057123471 15
NICT-Rui.1492 interia-pl.1958 61.6 -0.7921856260622999 15
NICT-Rui.1492 interia-pl.1969 92.0 0.483688156793777 4
NICT-Rui.1492 interia-pl.1978 90.15 0.6245582812599304 20
NICT-Rui.1492 interia-pl.1979 87.66666666666667 0.21452840929305853 12
NICT-Rui.1492 interia-pl.1980 78.1875 0.014723801425027695 16
NICT-Rui.1492 interia-pl.1989 85.0 0.6426044526579817 4
NICT-Rui.1492 interia-pl.2021 59.8 -0.41316350661576157 5
NICT-Rui.1492 interia-pl.2058 76.02777777777777 -0.18929234440058818 18
NICT-Rui.1492 interia-pl.2080 75.15625 0.21633665784848788 32
NICT-Rui.1492 interia-pl.2083 93.27777777777777 0.045370009757452326 18
NICT-Rui.1492 interia-pl.2085 85.13636363636364 0.14893580873198042 11
NICT-Rui.1492 interia-pl.2143 60.111111111111114 0.15413286723106784 9
NICT-Rui.1492 interia-pl.2146 65.18181818181819 0.04438814565733402 11
NICT-Rui.1492 interia-pl.2152 78.24074074074075 0.22461549433627603 27
NICT-Rui.1492 interia.pl.15937 46.2 -0.8043064062309171 10
NICT-Rui.1492 interia.pl.15939 95.38888888888889 0.15178345425118242 9
NICT-Rui.1492 interia.pl.15941 83.38888888888889 0.26630590020060496 18
