SYS SEGID RAW.SCR Z.SCR N
Human-B.0 azonline.de.41749 94.25 0.29940567564432374 2
Human-B.0 bild.126537 82.45454545454545 0.48415994436607657 11
Human-B.0 braunschweiger-zeitung.de.126892 67.36842105263158 0.31157516783925737 19
Human-B.0 braunschweiger-zeitung.de.126898 80.8 0.0625522392083908 5
Human-B.0 derstandart.at.346170 90.75 0.3183980104432545 2
Human-B.0 derstandart.at.346183 78.5 0.23553483289197952 2
Human-B.0 dw.97318 43.666666666666664 -0.03538971498542157 6
Human-B.0 dw.97344 99.71428571428571 0.26347751156746113 7
Human-B.0 dzonline.de.221464 64.5 -0.26975043181788844 6
Human-B.0 echo-online.de.73703 88.0 0.265522152405845 2
Human-B.0 epochtimes.de.35525 92.1 0.570590075073173 10
Human-B.0 epochtimes.de.35542 100.0 0.522460567429715 7
Human-B.0 epochtimes.de.35556 72.92307692307692 0.267421831648809 13
Human-B.0 euronews-de.171934 92.87500000000001 0.1858282280040404 8
Human-B.0 euronews-de.171939 90.0 0.16726604153313657 5
Human-B.0 faz.39254 76.28571428571429 0.04564266076409957 7
Human-B.0 freiepresse.de.177107 97.75 0.5443216069009102 4
Human-B.0 giessener-anzeiger.de.39402 91.5 0.5152181425907049 6
Human-B.0 goslarsche.de.12813 99.5 0.5591695166714603 8
Human-B.0 handelsblatt.com.267989 73.0 0.35242146918833483 10
Human-B.0 heute.at.40409 69.8 -0.5481365990495086 10
Human-B.0 heute.at.40420 94.71428571428571 0.20280252462282977 7
Human-B.0 infranken.de.281208 75.1 0.41503680439953217 10
Human-B.0 insuedthueringen.de.127511 63.15384615384615 0.05556189516577744 13
Human-B.0 jungefreiheit.de.1034 87.375 0.3144126791777739 4
Human-B.0 kn-online.de.79737 81.0 0.2913005740580398 5
Human-B.0 kurier.at.168783 82.66666666666667 0.5643297647997677 3
Human-B.0 kurier.at.168790 85.66666666666667 0.5066986285646556 9
Human-B.0 kurier.at.168794 74.66666666666667 -0.10258417355060433 3
Human-B.0 kurier.at.168800 74.1 0.3723164459674163 5
Human-B.0 ln-online.de.129214 96.25 0.4207375973251465 4
Human-B.0 lvz-online.de.22509 92.33333333333333 0.22945867777117604 9
Human-B.0 lz.de.13141 77.0 0.1110368523735278 6
Human-B.0 lz.de.13164 93.25 0.2167476636169058 6
Human-B.0 mittelbayerische.de.227669 81.0909090909091 -0.2262384821350503 11
Human-B.0 mittelbayerische.de.227707 96.08333333333333 0.38838109057786435 6
Human-B.0 mz-web.de.174850 92.58333333333331 0.1764308908711696 8
Human-B.0 mz-web.de.174855 96.25 0.39544430892482796 4
Human-B.0 mz-web.de.175121 50.0 -0.8538324643266856 4
Human-B.0 n-tv.89652 86.95 0.1389363538385362 10
Human-B.0 n-tv.89659 71.375 -0.1332103111765551 8
Human-B.0 n-tv.89662 83.5 0.5291189403343599 7
Human-B.0 n-tv.89670 78.0 0.539530239279066 5
Human-B.0 n-tv.89674 86.375 0.16998155473686585 8
Human-B.0 n-tv.89677 66.0 -0.08571471581337822 9
Human-B.0 nachrichten.at.243804 90.0 0.4992761638005831 3
Human-B.0 nachrichten.at.243805 79.6 0.21888380937010954 5
Human-B.0 neuepresse.de.101088 98.9 0.573949641101452 5
Human-B.0 neues-deutschland.2878055 77.9 0.1789677107225976 5
Human-B.0 nnn.de.58534 99.33333333333333 0.19986717525675066 6
Human-B.0 nnn.de.58738 84.91666666666667 0.2296337819246322 6
Human-B.0 nnn.de.58808 74.42857142857143 -0.02161028672882421 7
Human-B.0 noz.de.25939 90.10416666666667 0.5271106222475405 12
Human-B.0 nzz.ch.56875 74.7 -0.0345748670376478 10
Human-B.0 nzz.ch.56892 74.5 0.4058062834688526 5
Human-B.0 nzz.ch.56950 87.4666666666667 0.254889666351374 10
Human-B.0 nzz.ch.56954 82.57142857142857 0.3591953396990567 7
Human-B.0 nzz.ch.56991 75.57142857142857 0.5938130213433584 7
Human-B.0 oberpfalznetz.de.53734 79.33333333333337 0.40795489433940735 3
Human-B.0 oe24.at.221275 90.9 0.16871499998728567 10
Human-B.0 paz-online.de.75875 99.75 0.4192606006003327 4
Human-B.0 paz-online.de.75891 83.125 0.35085649270741764 8
Human-B.0 paz-online.de.75927 80.5 -0.30049256503006955 9
Human-B.0 pnp.de.342686 69.85 0.06402273206291047 10
Human-B.0 pnp.de.342693 84.71428571428571 0.15418933250967531 7
Human-B.0 presseportal.de.12225 83.8 0.17936947857459346 5
Human-B.0 rhein-zeitung.de.206335 92.25 0.575683925878358 2
Human-B.0 rhein-zeitung.de.206337 94.5 -0.025941827866323257 2
Human-B.0 rhein-zeitung.de.206341 95.0 0.60244188326148 2
Human-B.0 salzburg.com.254672 88.14285714285714 0.5529423797148831 7
Human-B.0 salzburg.com.254713 75.2 -0.05375651048223236 5
Human-B.0 salzburg.com.254787 98.5 0.6796339590477634 4
Human-B.0 segeberger-zeitung.de.110674 87.75 0.17628856335926726 4
Human-B.0 segeberger-zeitung.de.110726 76.0 0.035968973365506876 5
Human-B.0 shz.de.83484 71.5 -0.39249842301906945 2
Human-B.0 shz.de.83671 83.66666666666667 0.2842024631372166 6
Human-B.0 shz.de.83946 79.18181818181819 -0.4661362884112661 11
Human-B.0 sn-online.de.88510 60.125 -0.44598207955761227 4
Human-B.0 soester-anzeiger.de.123983 86.57142857142857 0.47495578430011065 14
Human-B.0 solinger-tageblatt.de.28190 94.0 0.30009086124081524 6
Human-B.0 spiegel.103151 80.55555555555556 -0.08105987198161599 9
Human-B.0 spiegel.103218 74.625 0.3343893182986605 10
Human-B.0 stuttgarter-zeitung.de.36999 73.75 0.38208944378816123 4
Human-B.0 sz.87322 85.5 -0.055259884521503995 6
Human-B.0 sz.87341 73.55555555555556 -0.11214601668937735 9
Human-B.0 sz.87383 71.53571428571429 0.03144704660502546 7
Human-B.0 tagesspiegel.de.86986 91.5 0.29079923018055875 4
Human-B.0 tagesspiegel.de.87045 91.58333333333333 0.3946559237241147 6
Human-B.0 tagesspiegel.de.87054 98.0 0.6774857847601155 4
Human-B.0 tt.com.10202 63.65 -0.13161577492615156 5
Human-B.0 tt.com.10215 74.07142857142857 -0.15707933322512702 7
Human-B.0 tt.com.10240 91.5 0.4717514842952497 4
Human-B.0 tt.com.10246 83.7 0.2704194989761821 5
