SYS SEGID RAW.SCR Z.SCR N
CUNI-Transfer.1009 nunatsiaq-20190911 61.81132075471698 -0.008906734250910417 53
CUNI-Transfer.1009 nunatsiaq-20190920 88.72826086956522 0.8131996580647671 46
CUNI-Transfer.1009 nunatsiaq-20190923 89.65625 0.9072288600530161 16
CUNI-Transfer.1009 nunatsiaq-20190924 85.16260162601628 0.3760842272733341 41
CUNI-Transfer.1009 nunatsiaq-20190926 84.4375 0.6710873800216973 28
CUNI-Transfer.1009 nunatsiaq-20190930 94.41379310344827 0.6780569012243387 29
CUNI-Transfer.1009 nunatsiaq-20191007 61.07 0.4265370310276826 50
CUNI-Transfer.1009 nunatsiaq-20191009 78.64102564102564 0.5414371047738269 39
CUNI-Transfer.1009 nunatsiaq-20191010 70.67857142857143 0.2556094257738412 42
CUNI-Transfer.1009 nunatsiaq-20191010-2 99.25 0.7761164688228644 12
CUNI-Transfer.1009 nunatsiaq-20191011 73.90196078431372 0.5654993504961363 34
CUNI-Transfer.1009 nunatsiaq-20191017-2 75.73828125 0.06968572839794171 64
CUNI-Transfer.1009 nunatsiaq-20191018 84.17592592592592 0.37828318411060785 27
CUNI-Transfer.1009 nunatsiaq-20191022 71.21951219512195 0.35772266755936205 41
CUNI-Transfer.1009 nunatsiaq-20191025-2 64.48387096774194 0.14837482494597945 31
CUNI-Transfer.1009 nunatsiaq-20191030 77.625 0.2025550026675189 40
CUNI-Transfer.1009 nunatsiaq-20191031 87.89473684210526 0.6431497216035442 38
CUNI-Transfer.1009 nunatsiaq-20191104 68.74137931034483 0.3603481716767944 29
CUNI-Transfer.1009 nunatsiaq-20191114 95.1896551724138 0.603292524601647 29
CUNI-Transfer.1009 nunatsiaq-20191114-2 85.41176470588235 0.38904450669156515 51
CUNI-Transfer.1009 nunatsiaq-20191121 90.28846153846153 0.5655658737800692 26
CUNI-Transfer.1009 nunatsiaq-20191125 66.52 0.6416898149619555 25
CUNI-Transfer.1009 nunatsiaq-20191127 62.46 0.2069175920978646 50
CUNI-Transfer.1009 nunatsiaq-20191128 74.55128205128206 0.5296652024318591 39
