SYS SID RAW.SCR Z.SCR N 
NRC.715 nunatsiaq-20191114_9 80 1.01719877187289 2 
NRC.715 nunatsiaq-20191114_12 56 0.268340780310027 1 
NRC.715 nunatsiaq-20190920_10 71 0.494793113278185 1 
NRC.715 nunatsiaq-20191010_11 9 -0.713463378249096 1 
NRC.715 nunatsiaq-20191010_16 24 -0.134353493306648 1 
NRC.715 nunatsiaq-20191010_23 13 -0.559034075597777 1 
NRC.715 nunatsiaq-20191010_41 24 -0.134353493306648 1 
NRC.715 nunatsiaq-20190924_16 21 -0.718090342070216 1 
NRC.715 nunatsiaq-20190924_34 100 2.04918463468818 1 
NRC.715 nunatsiaq-20190924_33 58 0.577975153373588 1 
NRC.715 nunatsiaq-20191009_7 53.5 -0.243107588019862 2 
NRC.715 nunatsiaq-20191009_14 72 0.49425086961719 2 
NRC.715 nunatsiaq-20191009_20 56.5 -0.0171094109840875 2 
NRC.715 nunatsiaq-20191009_23 68 0.311908652213535 2 
NRC.715 nunatsiaq-20191009_12 77.5 0.57206598520509 2 
NRC.715 nunatsiaq-20191031_11 92 1.34634568942444 3 
NRC.715 nunatsiaq-20191018_0 84 1.19724890191267 1 
NRC.715 nunatsiaq-20191114_26 65 0.549162527146102 1 
NRC.715 nunatsiaq-20191127_11 80.3333333333333 0.592950887647272 3 
NRC.715 nunatsiaq-20191127_9 50 -0.64320381868412 4 
NRC.715 nunatsiaq-20191127_1 23.3333333333333 -1.4699071844657 3 
NRC.715 nunatsiaq-20191114-2_15 71.5 0.444225659337602 2 
NRC.715 nunatsiaq-20191114-2_29 91 1.03713465023995 1 
NRC.715 nunatsiaq-20191114-2_41 82 0.763484346746556 1 
NRC.715 nunatsiaq-20191114-2_7 74.5 0.535442427168732 2 
NRC.715 nunatsiaq-20191129_8 97 1.05852593265486 1 
NRC.715 nunatsiaq-20191022_25 23 -1.21787392251689 1 
NRC.715 nunatsiaq-20191129_17 75 0.381758408144343 1 
NRC.715 nunatsiaq-20191011_1 98.3333333333333 0.763410148124722 3 
NRC.715 nunatsiaq-20191011_15 99 0.791561841000535 2 
NRC.715 nunatsiaq-20191011_17 55 -0.978995021264005 2 
NRC.715 nunatsiaq-20191025_12 65 -0.240609497540452 4 
NRC.715 nunatsiaq-20191025_2 44.3333333333333 -1.06442464726762 3 
NRC.715 nunatsiaq-20191025_50 78 0.138588640364037 3 
NRC.715 nunatsiaq-20191107_34 47.3333333333333 -0.339378400690019 3 
NRC.715 nunatsiaq-20191107_32 97.8333333333333 1.08916667541449 6 
NRC.715 nunatsiaq-20191107_58 54.3333333333333 -0.104719850327682 3 
NRC.715 nunatsiaq-20190920_0 76 0.661110126144802 1 
NRC.715 nunatsiaq-20190920_1 92 1.19332456731798 1 
NRC.715 nunatsiaq-20191010_24 24 -0.134353493306648 1 
NRC.715 nunatsiaq-20191010_27 50 0.869436973926929 1 
NRC.715 nunatsiaq-20191010_29 24 -0.134353493306648 1 
NRC.715 nunatsiaq-20191010_39 50 0.869436973926929 1 
NRC.715 nunatsiaq-20190924_1 68 0.928263125115157 1 
NRC.715 nunatsiaq-20190924_4 53 0.402831167502804 1 
NRC.715 nunatsiaq-20190924_39 20 -0.753119139244373 1 
NRC.715 nunatsiaq-20190923_11 83 0.696357611502773 3 
NRC.715 nunatsiaq-20191009_1 62.5 0.278714293617153 2 
NRC.715 nunatsiaq-20191009_28 80.5 0.82037454073662 2 
NRC.715 nunatsiaq-20191009_29 76 0.598506762285691 2 
NRC.715 nunatsiaq-20191009_30 86.5 1.10504305608999 2 
NRC.715 nunatsiaq-20191009_32 82 0.894330466886933 2 
NRC.715 nunatsiaq-20191031_14 38.3333333333333 -0.508854030603666 3 
NRC.715 nunatsiaq-20191031_15 32.5 -1.22271460788481 2 
NRC.715 nunatsiaq-20191010-2_5 60.5 0.450358825062453 2 
NRC.715 nunatsiaq-20191114_8 80 1.01719877187289 2 
NRC.715 nunatsiaq-20191114_18 72 0.767579441351938 1 
NRC.715 nunatsiaq-20191114_2 57 0.299543196625147 2 
NRC.715 nunatsiaq-20191127_23 84 0.657513150410538 2 
NRC.715 nunatsiaq-20191127_27 92 0.918318180902928 2 
NRC.715 nunatsiaq-20191127_36 92.5 0.934090210722159 2 
NRC.715 nunatsiaq-20191127_0 19.3333333333333 -1.60171845860935 3 
NRC.715 nunatsiaq-20190920_23 54 -0.0706847304683121 1 
NRC.715 nunatsiaq-20191010_25 23 -0.172960818969478 1 
NRC.715 nunatsiaq-20191010_40 36 0.32893441464731 1 
NRC.715 nunatsiaq-20190924_23 28 -0.472888761851118 1 
NRC.715 nunatsiaq-20190924_25 52 0.367802370328647 1 
NRC.715 nunatsiaq-20190924_37 10 -1.10340711098594 1 
NRC.715 nunatsiaq-20191031_8 61.5 0.244283928514119 2 
NRC.715 nunatsiaq-20191031_10 67.5 0.116210441695951 2 
NRC.715 nunatsiaq-20191031_17 42 -0.772919057679311 2 
NRC.715 nunatsiaq-20191031_20 47.5 -0.427379400142312 2 
NRC.715 nunatsiaq-20191031_31 51.5 -0.267347561234415 2 
NRC.715 nunatsiaq-20191031_33 48.5 -0.326017899552002 2 
NRC.715 nunatsiaq-20191031_37 51 -0.18416604055502 2 
NRC.715 nunatsiaq-20191031_18 33.3333333333333 -0.725626613110358 3 
NRC.715 nunatsiaq-20191018_12 67 0.656945442063578 1 
NRC.715 nunatsiaq-20191114_0 87 1.23561568607873 1 
NRC.715 nunatsiaq-20191114_22 46 -0.0436833828411672 1 
NRC.715 nunatsiaq-20191114-2_47 86 0.885106703854729 1 
NRC.715 nunatsiaq-20191114-2_49 86 0.885106703854729 1 
NRC.715 nunatsiaq-20191114-2_9 69.5 0.383414480783515 2 
NRC.715 nunatsiaq-20191114-2_32 63 0.185778150482734 1 
NRC.715 nunatsiaq-20191129_16 95 0.997001612244816 2 
NRC.715 nunatsiaq-20191129_22 74.5 0.366377328041831 2 
NRC.715 nunatsiaq-20191022_3 59 -0.110436155136035 1 
NRC.715 nunatsiaq-20191011_2 74.3333333333333 -0.164741697754725 3 
NRC.715 nunatsiaq-20191011_10 66.5 -0.45246355871985 2 
NRC.715 nunatsiaq-20191011_13 81.6666666666667 0.0896847294937047 3 
NRC.715 nunatsiaq-20191011_16 83.5 0.180650216350567 2 
NRC.715 nunatsiaq-20191011_19 79.3333333333333 0.0215821475268518 3 
NRC.715 nunatsiaq-20191025_27 95 0.783714453415766 3 
