SYS SEGID RAW.SCR Z.SCR N
AFRL.1069 abcnews.363905 90.33333333333334 0.1977812830266425 5
AFRL.1069 abcnews.363979 90.83333333333333 0.3750345806073407 6
AFRL.1069 abcnews.363994 82.2 0.1384152610039336 5
AFRL.1069 abcnews.364021 81.8611111111111 0.15340092114940598 6
AFRL.1069 aj-english.8608 82.16666666666667 0.6893283973916554 6
AFRL.1069 aj-english.8642 93.66666666666666 0.5411266348066646 5
AFRL.1069 allafrica.15314 93.55882352941177 0.6683649425551573 17
AFRL.1069 cbsnews.302129 86.61538461538461 0.31739688741616595 13
AFRL.1069 cbsnews.302258 76.875 -0.13593243313295544 8
AFRL.1069 chicago_defender.80 94.16666666666667 0.2855848047204462 6
AFRL.1069 cnbc.com.33889 86.6 0.1903672099802625 10
AFRL.1069 cnbc.com.33953 89.71428571428571 0.35708320156536194 7
AFRL.1069 cnn.385555 83.5 0.6409164032072158 7
AFRL.1069 cnn.385556 83.66666666666667 0.10669109313925007 18
AFRL.1069 cnn.385672 74.16666666666667 -0.09720572202769333 6
AFRL.1069 dailymail.co.uk.365204 63.35294117647059 -0.21444512942315 17
AFRL.1069 en.ndtv.com.13004 87.0 0.4587189275323431 6
AFRL.1069 en.ndtv.com.13041 91.21428571428571 0.45975091068694457 14
AFRL.1069 en.ndtv.com.13073 89.55 0.31610978273208856 20
AFRL.1069 en.ndtv.com.13090 69.0 0.14142792082764022 8
AFRL.1069 en.ndtv.com.13143 94.16666666666667 0.29825649607678634 12
AFRL.1069 en.ndtv.com.13152 72.81818181818181 0.3153217015363455 11
AFRL.1069 euronews-en.185674 87.75 0.397626071277095 16
AFRL.1069 euronews-en.185708 87.89583333333333 0.43417709295013407 12
AFRL.1069 express.co.uk.10983 92.4375 0.3940308462842345 16
AFRL.1069 foxnews.100074 93.0 0.5133092905366736 10
AFRL.1069 guardian.260695 82.28846153846153 0.31772546120364137 26
AFRL.1069 guardian.260697 74.875 0.21067154397140012 10
AFRL.1069 guardian.260755 56.666666666666664 -0.7390492250216484 3
AFRL.1069 guardian.260810 95.0909090909091 0.5471892693421169 11
AFRL.1069 heraldscotland.com.7318 74.52380952380952 0.3359928140078045 21
AFRL.1069 huffingtonpost.com.19334 94.0 0.3535204290047544 11
AFRL.1069 huffingtonpost.com.19368 63.75 -0.22687444754534494 6
AFRL.1069 huffingtonpost.com.19371 55.2 -0.24143254188333213 10
AFRL.1069 huffingtonpost.com.19389 94.625 0.39880358923230363 8
AFRL.1069 independent.281332 69.97101449275362 0.3507737200202485 23
AFRL.1069 latimes.431856 64.57692307692308 -0.015528906768828152 13
AFRL.1069 latimes.431858 84.57142857142857 0.029582259657924444 7
AFRL.1069 medicaldaily.com.20065 83.11111111111111 0.25689940547629836 9
AFRL.1069 metro.co.uk.12069 80.73333333333333 0.17211439409319737 15
AFRL.1069 metro.co.uk.12158 95.61111111111111 0.3759157648510007 18
AFRL.1069 newrepublic.com.11841 85.72222222222223 -0.21175992237587246 9
AFRL.1069 nytimes.231903 86.58333333333333 0.44674733402093475 6
AFRL.1069 nytimes.232003 87.78571428571429 0.08712632148899666 7
AFRL.1069 reuters.276559 95.77777777777777 0.503461108566687 9
AFRL.1069 reuters.276692 97.33333333333333 0.37843872031971415 9
AFRL.1069 rt.com.113860 69.78125 -0.3730231194162449 8
AFRL.1069 rt.com.113877 92.5 0.46655224724530003 5
AFRL.1069 rt.com.113906 98.57142857142857 0.6811418050481615 7
AFRL.1069 rte.en.ie.5331 90.83333333333334 0.506713176842392 8
AFRL.1069 rte.en.ie.5333 84.1923076923077 0.3253331068649439 13
AFRL.1069 sciencedaily.com.75569 77.83333333333333 0.15829050026295435 6
AFRL.1069 seattle_times.7044 83.88636363636364 0.33962922085408276 11
AFRL.1069 seattle_times.7059 85.41025641025641 0.6853618954780616 13
AFRL.1069 seattle_times.7141 83.83333333333333 0.8049764152659233 6
AFRL.1069 seattle_times.7674 56.0 -0.39346417309373055 5
AFRL.1069 seattle_times.7755 70.55555555555556 0.15066133181448035 6
AFRL.1069 seattle_times.7803 91.64285714285714 0.5864040439987077 14
AFRL.1069 seattle_times.7807 93.16666666666667 0.31730649446216525 12
AFRL.1069 sky.com.20667 45.5 -0.9701080818889709 10
AFRL.1069 sky.com.20683 94.58333333333333 0.3455647895547194 24
AFRL.1069 standard.co.uk.14562 53.92857142857143 -0.2816111062580825 14
AFRL.1069 standard.co.uk.14683 60.55 0.2374200254353374 10
AFRL.1069 stv.tv.21636 99.44117647058823 0.589089868096595 17
AFRL.1069 telegraph.421272 94.88888888888889 0.4743403734894438 9
AFRL.1069 telegraph.421295 74.2 0.23550504061254482 10
AFRL.1069 telegraph.421299 90.66666666666667 0.4235480366008038 6
AFRL.1069 thesun.co.uk.27377 67.35576923076923 -0.1166146297518008 26
AFRL.1069 upi.205660 65.0 0.5388101370462913 8
AFRL.1069 upi.205721 84.78571428571429 0.4529715026635728 14
AFRL.1069 upi.205735 74.18181818181819 0.026506643095450196 11
Human-A.0 abcnews.363905 84.4 0.73817956264899 5
Human-A.0 abcnews.363994 87.2 0.7308090024425885 5
Human-A.0 aj-english.8643 98.25 0.593629829419132 4
Human-A.0 allafrica.15342 94.79411764705883 0.7204637233276111 17
Human-A.0 brisbanetimes.com.au.225990 83.01923076923077 0.5866010002822339 13
Human-A.0 cbsnews.302129 71.46153846153847 0.8608412625602913 13
Human-A.0 chicago_defender.80 88.83333333333333 0.4535029549229764 6
Human-A.0 cnbc.com.33901 92.85714285714286 0.30716483861478344 7
Human-A.0 cnn.385761 96.42857142857143 0.5616641271468666 14
Human-A.0 cnn.385803 98.25 0.5107393153231162 4
Human-A.0 dailymail.co.uk.365293 80.72619047619048 0.6306380194021974 21
Human-A.0 en.ndtv.com.13073 98.7625 0.6148537816918148 20
Human-A.0 en.ndtv.com.13143 83.79166666666667 0.6189669842752986 12
Human-A.0 en.ndtv.com.13152 95.36363636363636 0.500282317454489 11
Human-A.0 euronews-en.185674 93.5625 0.3345081133698951 16
Human-A.0 express.co.uk.11102 97.85714285714286 0.6872647858440496 14
Human-A.0 foxnews.100074 98.95 0.6211371751442936 10
Human-A.0 foxnews.100085 86.8 0.8134400108375026 5
Human-A.0 foxnews.100091 75.28571428571429 0.3587121110890357 7
Human-A.0 gateway-zh.135 99.14285714285714 0.6304340894571135 7
Human-A.0 guardian.260695 87.54807692307692 0.3336842882989541 26
Human-A.0 guardian.260697 99.6 0.5970517374656734 10
Human-A.0 heraldscotland.com.7318 82.71428571428571 0.6280496489680089 21
Human-A.0 huffingtonpost.com.19368 75.5 0.4590887339499248 6
Human-A.0 huffingtonpost.com.19376 67.73214285714286 -0.01354356035052136 14
Human-A.0 huffingtonpost.com.19389 79.9375 0.13057966410188565 8
Human-A.0 independent.281332 89.30434782608695 0.5153434248898422 23
Human-A.0 kcal.279 96.57142857142857 0.5224398607494638 14
Human-A.0 metro.co.uk.12122 100.0 0.682386865589411 7
Human-A.0 newrepublic.com.11841 99.44444444444444 0.5892536925692098 9
Human-A.0 nytimes.231903 89.58333333333333 0.6298306095827605 6
Human-A.0 reuters.276541 90.0 0.4956529296617353 8
Human-A.0 reuters.276668 72.08333333333333 0.529396062919572 12
Human-A.0 reuters.276692 98.33333333333333 0.2919974450223559 9
Human-A.0 rt.com.113870 95.0 0.36645240981310434 9
Human-A.0 rt.com.113881 89.34615384615384 0.8144785806522296 13
Human-A.0 rt.com.113906 83.14285714285714 0.44828858248924625 7
Human-A.0 rte.en.ie.5333 82.53846153846153 0.4284651642368221 13
Human-A.0 seattle_times.7043 82.5 0.5929304469592386 13
Human-A.0 seattle_times.7657 76.125 0.8460959487132415 8
Human-A.0 seattle_times.7803 92.17857142857143 0.46217188324000297 14
Human-A.0 seattle_times.7807 57.833333333333336 -0.520519238005194 12
Human-A.0 sky.com.20667 69.75 0.005964359637632777 10
Human-A.0 sky.com.20669 94.45454545454545 0.4044282937043859 11
Human-A.0 sky.com.20683 53.0 -0.7340580398463397 24
Human-A.0 standard.co.uk.14562 84.64285714285714 0.4974867023338981 14
Human-A.0 standard.co.uk.14676 71.0 0.4676506042980535 16
Human-A.0 telegraph.421299 94.91666666666667 0.6731262152183871 6
Human-A.0 upi.205660 82.71875 0.26291251776476454 8
