SYS SEGID RAW.SCR Z.SCR N SID
NICT_Kyoto.1230 fukui_shimbun-ja.114::1 75.5 -0.235588985802392 2 442
NICT_Kyoto.1230 fukui_shimbun-ja.114::2 72.0 -0.6801851857497521 2 443
NICT_Kyoto.1230 fukui_shimbun-ja.114::7 81.0 0.46306218554345896 2 448
NICT_Kyoto.1230 fukui_shimbun-ja.114::9 69.5 -0.997753899997867 2 450
NICT_Kyoto.1230 fukui_shimbun-ja.114::10 78.5 0.14549347129534498 2 451
NICT_Kyoto.1230 fukui_shimbun-ja.114::12 70.5 -0.87072641429862 2 453
NICT_Kyoto.1230 fukui_shimbun-ja.114::16 86.0 1.09819961403969 2 457
NICT_Kyoto.1230 fukui_shimbun-ja.114::17 93.5 2.05090575678403 2 458
NICT_Kyoto.1230 fukui_shimbun-ja.114::20 73.0 -0.553157700050506 2 461
NICT_Kyoto.1230 fukui_shimbun-ja.114::3 79.0 0.209007214144968 1 444
NICT_Kyoto.1230 fukui_shimbun-ja.114::4 86.0 1.09819961403969 1 445
NICT_Kyoto.1230 fukui_shimbun-ja.114::5 73.0 -0.553157700050506 1 446
NICT_Kyoto.1230 fukui_shimbun-ja.114::6 74.0 -0.42613021435126 1 447
NICT_Kyoto.1230 fukui_shimbun-ja.114::8 82.0 0.590089671242705 1 449
NICT_Kyoto.1230 fukui_shimbun-ja.114::11 74.0 -0.42613021435126 1 452
NICT_Kyoto.1230 fukui_shimbun-ja.114::13 82.0 0.590089671242705 1 454
NICT_Kyoto.1230 fukui_shimbun-ja.114::14 83.0 0.71711715694195 1 455
NICT_Kyoto.1230 fukui_shimbun-ja.114::15 82.0 0.590089671242705 1 456
NICT_Kyoto.1230 fukui_shimbun-ja.114::18 78.0 0.0819797284457221 1 459
NICT_Kyoto.1230 fukui_shimbun-ja.114::19 86.0 1.09819961403969 1 460
NICT_Kyoto.1230 fukui_shimbun-ja.114::21 86.0 1.09819961403969 1 462
NICT_Kyoto.1230 fukui_shimbun-ja.114::22 59.0 -2.33154249983995 1 463
NICT_Kyoto.1230 yahoo-ja.21701::1 77.0 -0.0450477572535235 1 400
NICT_Kyoto.1230 yahoo-ja.21701::2 87.0 1.2252270997389298 1 401
NICT_Kyoto.1230 yahoo-ja.21701::3 85.0 0.9711721283404421 1 402
NICT_Kyoto.1230 yahoo-ja.21701::4 86.0 1.09819961403969 1 403
NICT_Kyoto.1230 yahoo-ja.21701::5 70.0 -0.9342401571482429 1 404
NICT_Kyoto.1230 yahoo-ja.21701::6 83.0 0.71711715694195 1 405
NICT_Kyoto.1230 yahoo-ja.21701::7 87.0 1.2252270997389298 1 406
NICT_Kyoto.1230 yahoo-ja.21701::8 74.0 -0.42613021435126 1 407
NICT_Kyoto.1230 yahoo-ja.21701::9 85.0 0.9711721283404421 1 408
NICT_Kyoto.1230 yahoo-ja.21701::10 88.0 1.35225458543818 1 409
NICT_Kyoto.1230 yahoo-ja.21701::11 80.0 0.33603469984421297 1 410
NICT_Kyoto.1230 yahoo-ja.21701::12 71.0 -0.8072126714489971 1 411
NICT_Kyoto.1230 yahoo-ja.21701::13 77.0 -0.0450477572535235 1 412
NICT_Kyoto.1230 yahoo-ja.21701::14 83.0 0.71711715694195 1 413
NICT_Kyoto.1230 yahoo-ja.21701::15 80.0 0.33603469984421297 1 414
NICT_Kyoto.1230 yahoo-ja.21701::16 77.0 -0.0450477572535235 1 415
NICT_Kyoto.1230 yahoo-ja.21701::17 80.0 0.33603469984421297 1 416
NICT_Kyoto.1230 yahoo-ja.21701::18 82.0 0.590089671242705 1 417
NICT_Kyoto.1230 yahoo-ja.21701::19 76.0 -0.17207524295276902 1 418
