SYS SEGID RAW.SCR Z.SCR N
DeepMind.381 australian-zh.104 96.57142857142857 0.8579935236115401 7
DeepMind.381 australian-zh.107 92.5 0.5197655748708565 20
DeepMind.381 chinanews.com.102487 66.14285714285714 -0.20850404364233682 14
DeepMind.381 chinanews.com.102503 70.21428571428571 0.22692667492528867 14
DeepMind.381 chinanews.com.102532 80.1875 -0.07142450331125814 16
DeepMind.381 chinanews.com.102535 93.04 0.285563275587231 25
DeepMind.381 chinanews.com.102538 91.5 0.29283010787010344 8
DeepMind.381 chinanews.com.102543 90.125 -0.561645058797504 16
DeepMind.381 chinanews.com.102550 82.0 -0.04105808580049015 14
DeepMind.381 chinanews.com.102554 89.0 -0.119156478414367 18
DeepMind.381 chinanews.com.102558 58.0 -0.565171690417852 16
DeepMind.381 chinanews.com.102568 82.9090909090909 0.026924729565839366 11
DeepMind.381 chinanews.com.102573 70.63636363636364 0.3599646304418633 11
DeepMind.381 chinanews.com.102580 89.08 0.5875863877186657 25
DeepMind.381 chinanews.com.102582 61.166666666666664 -0.7942176629317291 6
DeepMind.381 chinanews.com.102588 99.61538461538461 0.24317411866606914 13
DeepMind.381 chinanews.com.102605 63.80769230769231 -0.2049617268006563 26
DeepMind.381 chinanews.com.102616 100.0 0.26303102582172405 14
DeepMind.381 chinanews.com.102617 89.20454545454545 -0.10822995751914398 22
DeepMind.381 chinanews.com.102622 69.4 -0.02278481757148209 5
DeepMind.381 chinanews.com.102633 70.5 -0.29771165831040813 8
DeepMind.381 chinanews.com.102644 66.65 -0.42354058575991693 10
DeepMind.381 chinanews.com.102645 92.96428571428571 0.3863422057433148 14
DeepMind.381 chinanews.com.102657 95.76190476190476 0.4423898683751357 21
DeepMind.381 chinanews.com.102683 46.791666666666664 0.13887854731826088 12
DeepMind.381 chinanews.com.102700 93.07142857142857 0.4645927924707962 7
DeepMind.381 chinanews.com.102708 85.53571428571429 0.24316581030510692 14
DeepMind.381 chinanews.com.102709 75.17647058823529 -0.18990138391736924 17
DeepMind.381 chinanews.com.102710 82.1470588235294 0.058347604207245794 17
DeepMind.381 chinanews.com.102714 78.29411764705883 0.13644868820827422 17
DeepMind.381 chinanews.com.102720 83.26666666666667 -0.006736211476089338 15
DeepMind.381 chinanews.com.102722 80.11111111111111 0.34437525799358515 9
DeepMind.381 chinanews.com.102729 43.5 -0.5552093496503908 14
DeepMind.381 chinanews.com.102737 56.25 0.26533965050786856 8
DeepMind.381 chinanews.com.102745 75.2 0.09626490248776921 20
DeepMind.381 chinanews.com.102748 77.23333333333333 0.39664147023129614 15
DeepMind.381 chinanews.com.102756 81.57142857142857 -0.07858169753317311 21
DeepMind.381 chinanews.com.102760 70.72222222222223 0.10682537052993202 18
DeepMind.381 chinanews.com.102762 85.22222222222223 0.14570595534379877 9
DeepMind.381 chinanews.com.102763 92.9375 -0.2851547689036356 8
DeepMind.381 chinanews.com.102767 91.47727272727273 0.2100964354748122 22
DeepMind.381 chinanews.com.102777 62.77777777777778 -0.2943800802596377 9
DeepMind.381 chinanews.com.102780 95.88235294117646 0.2994718808301079 17
DeepMind.381 chinanews.com.102791 84.2 0.19430397350993384 15
DeepMind.381 chinanews.com.102797 82.61538461538461 0.0050008521080375495 13
DeepMind.381 chinanews.com.102811 80.5 0.1903339887630603 12
DeepMind.381 chinanews.com.102824 99.16666666666667 0.3045770740198301 9
DeepMind.381 chinanews.com.102830 80.0625 0.4831535718510765 8
DeepMind.381 chinanews.com.102840 69.83333333333333 0.05838912257767507 9
DeepMind.381 chinanews.com.102853 71.95454545454545 -0.48848121444660586 11
DeepMind.381 chinanews.com.102860 81.0 0.21954208711724252 12
DeepMind.381 chinanews.com.102864 75.53846153846153 0.31920628846846744 26
DeepMind.381 chinanews.com.102876 86.41176470588235 -0.3421201966075685 17
DeepMind.381 chinanews.com.102884 70.66666666666667 0.10137956430718369 6
DeepMind.381 chinanews.com.102907 97.375 0.6182403065268842 16
DeepMind.381 chinanews.com.102913 56.72727272727273 -0.06532309072498689 11
DeepMind.381 chinanews.com.102914 45.80769230769231 -1.6764333142216712 26
DeepMind.381 chinese.dw.com.966 75.28571428571429 -0.2795420184794058 7
DeepMind.381 chinese.macao.1070 90.0 0.4331470726582089 7
DeepMind.381 chinese.macao.1089 79.85 0.18339716913816762 5
DeepMind.381 chinese.macao.1095 87.23076923076923 0.2572128585436318 13
DeepMind.381 chubun-zh.1093 66.69444444444444 0.22021730627569433 18
DeepMind.381 chubun-zh.1095 77.8 0.5567163519781524 10
DeepMind.381 hunan_ribao-zh.175 75.33333333333333 -0.46382966068385667 18
DeepMind.381 hunan_ribao-zh.180 35.3125 -0.30102533469275644 8
DeepMind.381 hunan_ribao-zh.186 79.92857142857143 -0.08857209082308408 7
DeepMind.381 hunan_ribao-zh.191 68.83333333333333 0.14508273221237866 12
DeepMind.381 international_times-zh.149 63.833333333333336 0.18933592652882783 6
DeepMind.381 international_times-zh.150 68.32352941176471 0.09724517243129333 17
DeepMind.381 international_times-zh.154 89.54545454545455 0.5251549474352436 11
DeepMind.381 international_times-zh.158 97.07142857142857 0.9367832913639702 7
DeepMind.381 international_times-zh.160 81.875 0.8842825563762299 8
DeepMind.381 international_times-zh.161 59.416666666666664 0.10910868205699649 6
DeepMind.381 international_times-zh.165 96.14285714285714 0.5912564219644588 7
DeepMind.381 jingji_guancha_bao-zh-01.230 70.54 -0.010574077283356957 25
DeepMind.381 nhan_dan-zh.315 91.3 0.5235175762938609 5
DeepMind.381 nhan_dan-zh.317 65.375 -0.14781692611499275 8
DeepMind.381 nhan_dan-zh.320 46.666666666666664 -1.780236564870579 9
