SYS SEGID RAW.SCR Z.SCR N
ENMT.1477 abcnews.363893 89.42857142857143 0.697932168426289 7
ENMT.1477 abcnews.364002 84.20370370370371 0.5014594830417368 9
ENMT.1477 allafrica.15239 63.88 0.7600974181372524 25
ENMT.1477 allafrica.15247 84.54545454545455 0.541108991522871 11
ENMT.1477 allafrica.15274 82.70555555555553 0.5891384407457307 12
ENMT.1477 allafrica.15310 72.84615384615384 0.6438450029098313 13
ENMT.1477 allafrica.15323 83.28571428571429 0.41131308026932184 7
ENMT.1477 brisbanetimes.com.au.225973 86.6842105263158 0.6557047693036389 19
ENMT.1477 cbsnews.302129 61.59090909090909 0.39660869068762455 22
ENMT.1477 cnbc.com.33934 60.9375 0.434781577686824 16
ENMT.1477 cnbc.com.33996 71.85666666666667 0.7381437662471505 10
ENMT.1477 cnbc.com.33999 70.14285714285714 0.416614673360593 14
ENMT.1477 cnn.385761 78.10133333333333 0.3637889750525959 25
ENMT.1477 cnn.385803 73.6 0.4314807400264864 5
ENMT.1477 dailymail.co.uk.365144 74.87719298245615 0.29999867751998677 19
ENMT.1477 dailymail.co.uk.365293 77.5952380952381 0.40640868090815935 21
ENMT.1477 en.ndtv.com.12997 84.21875 0.45069172751057973 24
ENMT.1477 en.ndtv.com.13004 73.3 0.5312100054933615 10
ENMT.1477 en.ndtv.com.13009 84.7948717948718 0.6275786749027344 13
ENMT.1477 en.ndtv.com.13028 71.85 0.7937346729644794 10
ENMT.1477 en.ndtv.com.13155 62.845000000000006 0.13796662359551837 20
ENMT.1477 express.co.uk.11016 65.5205882352941 0.42201006036119365 17
ENMT.1477 foxnews.100074 75.93333333333334 0.6489133799236985 10
ENMT.1477 gateway-zh.135 67.25641025641025 0.6760040766456792 26
ENMT.1477 guardian.260694 76.73809523809526 0.6345473703439437 28
ENMT.1477 guardian.260714 90.0 0.4333661052975148 30
ENMT.1477 guardian.260829 66.4 0.7242303107323413 5
ENMT.1477 huffingtonpost.com.19311 59.325 0.5042117686693135 20
ENMT.1477 huffingtonpost.com.19397 76.3111111111111 0.3785230399171853 12
ENMT.1477 independent.280913 77.5 0.32445197020548966 10
ENMT.1477 kcal.268 70.78333333333333 0.3087661843244757 20
ENMT.1477 metro.co.uk.12087 63.455555555555556 0.24346346915899464 12
ENMT.1477 news.com.au.759058 79.87499999999999 0.4696216478869776 20
ENMT.1477 news.com.au.759099 70.3913043478261 0.5020414960653331 23
ENMT.1477 news.com.au.759144 94.28571428571429 0.8877971385448752 7
ENMT.1477 news.com.au.759149 91.92 0.4970525134239003 25
ENMT.1477 reuters.276539 74.03030303030302 0.4364667496554976 11
ENMT.1477 reuters.276576 80.25454545454546 0.5531934260567737 22
ENMT.1477 reuters.276654 94.26086956521739 0.5035021459196364 23
ENMT.1477 reuters.276702 68.85686274509804 0.360433332880633 17
ENMT.1477 rte.en.ie.5281 67.65384615384616 0.7804199520797327 26
ENMT.1477 rte.en.ie.5285 83.95384615384616 0.6488122388929523 13
ENMT.1477 rte.en.ie.5291 62.111111111111114 0.126524861689088 9
ENMT.1477 rte.en.ie.5293 87.33333333333334 0.6127061398060029 7
ENMT.1477 rte.en.ie.5371 78.58333333333331 0.42360185128733757 12
ENMT.1477 scotsman.155284 58.716666666666676 0.040217273992601166 20
ENMT.1477 scotsman.155321 72.4529761904762 0.38986772248890394 28
ENMT.1477 seattle_times.7019 80.64285714285714 0.5259217802214398 7
ENMT.1477 seattle_times.7024 79.97916666666667 0.5456932968502778 16
ENMT.1477 seattle_times.7452 69.0 0.817156976661465 8
ENMT.1477 standard.co.uk.14514 74.0 0.38294708093795865 12
ENMT.1477 standard.co.uk.14548 91.05882352941177 0.6686974321275284 17
ENMT.1477 stv.tv.21627 80.92543859649122 0.5401411331284287 19
ENMT.1477 stv.tv.21635 76.13636363636364 0.1686789935026461 11
ENMT.1477 telegraph.421277 78.57142857142854 0.3533226054475521 7
ENMT.1477 thelocal.77710 84.75 0.7252393948358556 12
ENMT.1477 thesun.co.uk.27296 83.05 0.4475463443802563 20
Human-A.0 abcnews.363893 92.42857142857143 0.7508190546548964 7
Human-A.0 abcnews.364002 81.38888888888889 0.8757207403729461 9
Human-A.0 allafrica.15310 68.8076923076923 0.44771294195163747 13
Human-A.0 allafrica.15323 76.21428571428571 0.6291787664030323 7
Human-A.0 cnbc.com.33999 70.07142857142857 0.3973258271773478 14
Human-A.0 cnn.385761 80.94 0.7711104373282676 25
Human-A.0 cnn.385803 86.4 0.703758520919771 5
Human-A.0 dailymail.co.uk.365293 95.07142857142857 0.9798693774440821 21
Human-A.0 en.ndtv.com.12992 84.10344827586206 0.4509262697986063 29
Human-A.0 en.ndtv.com.12997 87.77083333333333 0.6284750929513048 24
