BAQ_dyn 0.1719 2618
BAQ_static 0.1604 2618
BERT_DASH_base_DASH_L2 0.149 2618
BERT_DASH_large_DASH_L2 0.1245 2618
BLEURT 0.1413 2618
BLEURT_DASH_extended 0.1406 2618
COMET 0.1513 2618
COMET_DASH_2R 0.1581 2618
COMET_DASH_HTER 0.1047 2618
COMET_DASH_MQM 0.1169 2618
COMET_DASH_QE 0.1176 2618
COMET_DASH_Rank 0.1474 2618
CharacTER 0.1658 2618
EED 0.1482 2618
MEE 0.1398 2618
OpenKiwi_DASH_Bert 0.07945 2618
OpenKiwi_DASH_XLMR 0.1345 2618
SWSS_PLUS_METEOR 0.1413 2618
TER 0.1406 2618
YiSi_DASH_0 0.139 2618
YiSi_DASH_1 0.1528 2618
YiSi_DASH_2 0.139 2618
chrF 0.1536 2618
chrF_PLUS__PLUS_ 0.139 2618
esim 0.1482 2618
mBERT_DASH_L2 0.162 2618
parbleu 0.1429 2618
parchrf_PLUS__PLUS_ 0.1459 2618
paresim_DASH_1 0.1543 2618
prism 0.1375 2618
sentBLEU 0.1528 2618
