BERT_DASH_base_DASH_L2 0.06368 581
BERT_DASH_large_DASH_L2 0.08434 581
BLEURT 0.1153 581
BLEURT_DASH_extended 0.1429 581
COMET 0.08778 581
COMET_DASH_2R 0.136 581
COMET_DASH_HTER 0.08434 581
COMET_DASH_MQM 0.0809 581
COMET_DASH_QE 0.06024 581
COMET_DASH_Rank 0.07401 581
CharacTER 0.1222 581
EED 0.08778 581
MEE 0.05336 581
OpenKiwi_DASH_Bert 0.04991 581
OpenKiwi_DASH_XLMR 0.06024 581
SWSS_PLUS_METEOR 0.1291 581
TER -0.008606 581
YiSi_DASH_0 0.09811 581
YiSi_DASH_1 0.0327 581
YiSi_DASH_2 0.1945 581
chrF 0.1119 581
chrF_PLUS__PLUS_ 0.08778 581
esim 0.06368 581
mBERT_DASH_L2 0.1256 581
parbleu -0.01893 581
parchrf_PLUS__PLUS_ 0.09466 581
paresim_DASH_1 0.06024 581
prism 0.1015 581
sentBLEU 0.02582 581
