BLEURT_DASH_extended 0.6643 572
COMET 0.6643 572
COMET_DASH_2R 0.6993 572
COMET_DASH_HTER 0.6748 572
COMET_DASH_MQM 0.6748 572
COMET_DASH_QE 0.6503 572
COMET_DASH_Rank 0.5734 572
CharacTER 0.2238 572
EED 0.2797 572
MEE 0.3566 572
OpenKiwi_DASH_Bert 0.3986 572
OpenKiwi_DASH_XLMR 0.6224 572
TER 0.2937 572
YiSi_DASH_0 0.2448 572
YiSi_DASH_1 0.4615 572
YiSi_DASH_2 0.1049 572
chrF 0.2902 572
chrF_PLUS__PLUS_ 0.2937 572
esim 0.3916 572
mBERT_DASH_L2 0.5175 572
parbleu 0.3811 572
parchrf_PLUS__PLUS_ 0.3636 572
paresim_DASH_1 0.4406 572
prism 0.5455 572
sentBLEU 0.2727 572
