BLEURT_DASH_extended -0.1667 48
COMET -0.125 48
COMET_DASH_2R -0.25 48
COMET_DASH_HTER -0.04167 48
COMET_DASH_MQM -0.125 48
COMET_DASH_QE -0.1667 48
COMET_DASH_Rank -0.375 48
CharacTER -0.2917 48
EED -0.2917 48
MEE -0.375 48
OpenKiwi_DASH_Bert 0.08333 48
OpenKiwi_DASH_XLMR 0.1667 48
TER -0.2917 48
YiSi_DASH_0 -0.125 48
YiSi_DASH_1 -0.08333 48
YiSi_DASH_2 0.3333 48
chrF -0.3333 48
chrF_PLUS__PLUS_ -0.4167 48
esim -0.25 48
parbleu -0.2083 48
paresim_DASH_1 -0.25 48
prism -0.04167 48
sentBLEU -0.25 48
