LP SYSTEM HUMAN HUMAN_RAW BLEU TER chrF++ sentBLEU BLEURT-extended COMET-2R COMET-HTER COMET-MQM COMET-QE COMET-Rank COMET CharacTER EED OpenKiwi-Bert OpenKiwi-XLMR YiSi-0 YiSi-1 YiSi-2 esim mBERT-L2 parbleu parchrf++ paresim-1 prism MEE
en-zh_M Online-B.1597 0.282441373737473 73.69656647528991 54.6225 -0.8783 31.5708 52.49276946403381 0.26765118489943035 0.5102062172505825 0.8749368643093912 0.7524047559508148 0.21027595158671916 0.16042563363939394 0.4848103639275645 -0.31204961729335906 -0.32887873190819 0.06823107128114307 0.2915045999303166 0.665805329337 0.867174100846 0.9060046276450001 0.4522888831589345 0.3169121872344709 60.6 31.7462 0.3814658335231413 -1.74458 
en-zh_M dong-nmt.768 0.135784852042513 69.5062078797304 47.4555 -5.4348 29.9046 45.84647157968972 0.1681460728829435 0.37466122989515854 0.7746590120167497 0.5817478015212334 0.14271741561396314 0.11948776490984445 0.30260279019690306 -0.3482674239340519 -0.3632638316991646 0.06279369821963761 0.14129002211413152 0.628942579831 0.843117842736 0.903671361072 0.3647704536097889 0.19403056931197224 55.6 29.9495 0.3071266685826612 -2.08641 
en-zh_M Tencent_Translation.1332 0.420323451616117 79.0076804007655 60.4479 -0.649 34.4014 58.775872002820776 0.33598490873527714 0.5744493651973975 0.9006830663059028 0.802322783175073 0.25396114088937644 0.17563116773787255 0.5842916165788531 -0.2629449223813509 -0.29004649035317354 0.0923258574464068 0.3487532979392345 0.7001406339920001 0.8860230768690001 0.907924279972 0.5029332044472647 0.3979022070996684 67.6 36.2045 0.43106033354577294 -1.5992600000000001 
en-zh_M NiuTrans.1511 0.4037257002715229 77.4278934221482 60.0919 -32.5727 34.6908 58.18712157968975 0.3396639460132934 -0.8330972753672063 0.22922074053914654 0.10967893195463337 0.004839129468280856 0.08738205196254832 -1.000558321016784 -0.269596859202126 -0.2917094923600512 0.3592675965350274 -0.8048757889895202 0.503884787729 0.884850263047 0.8522595966150001 0.5017554886410557 0.3916550468501066 67.0 36.663 0.4276788657661186 -2.7540299999999998 
en-zh_M Online-G.1562 0.121661158818172 70.0949634451482 50.1384 -0.9965 28.3192 47.78643991537378 0.14490665257376406 0.4412199442851465 0.8350085341240239 0.6827778749808943 0.16094426052238492 0.130015152302658 0.3651405916528248 -0.3322450394475526 -0.3521746033119571 0.033994857795872795 0.17041706343605714 0.645818974612 0.8478685218619999 0.907773438646 0.3724640964114006 0.17878951899423587 57.4 28.6074 0.3049313076830906 -1.86068 
en-zh_M Online-Z.1638 0.13465548018428095 68.4694774867513 40.9035 -2.2894 23.4082 39.54293850493657 -0.011876879312486844 0.3908978822531761 0.8156095536370541 0.6326133349361306 0.13656214076357587 0.10225204968917873 0.2812841619596106 -0.3697930466296826 -0.39109384456363067 -0.03702940020515821 0.14178796816349282 0.620247206629 0.8336280592380001 0.907070633992 0.34585906313771675 0.02736228015615338 52.4 23.6956 0.2827610851775156 -2.03527 
en-zh_M Huawei_TSC.618 0.414966546727361 77.3328515185602 58.8735 -0.8273 33.451 56.67348617771503 0.3301671857358454 0.5681139682439301 0.8957689998248443 0.7932318878821156 0.25232356290252833 0.17511732268722646 0.5706807255964301 -0.2869899614685728 -0.3056810592177714 0.07823897076426507 0.3530059115375341 0.6888733977429999 0.8797441022570001 0.9085529696760001 0.488352234099633 0.3876250945767243 66.3 34.3441 0.4193153687666088 -1.63463 
en-zh_M Online-A.1579 0.241172872970745 72.967922752168 53.4532 -0.8526 30.4282 51.55876565585329 0.2304199037387736 0.4973961737949226 0.8630019323571949 0.7335944693057426 0.2034501362829292 0.15397385721916135 0.4618662953500246 -0.3091394202722512 -0.3308907152535801 0.049195534842580095 0.25689716055878925 0.665932292666 0.862760406911 0.9064844739069999 0.4213759970032887 0.26969741407797604 60.2 31.7179 0.3562534838903049 -1.7843099999999998 
en-zh_M Huoshan_Translate.716 0.37287602212433896 76.57814768365448 56.8291 -1.6073 32.6524 55.067336953455545 0.3153252112239137 0.5491340097769135 0.8871656863638876 0.7749700494772624 0.249438219778392 0.17127215565671308 0.5395532062287707 -0.31073035033849605 -0.31404513741576745 0.09003208343028939 0.33178126252399515 0.677903478843 0.8736968201690001 0.9079576847669999 0.4633951698126447 0.35684818861157497 64.8 33.4112 0.4012083615227609 -1.6583900000000003 
en-zh_M OPPO.1147 0.446602373049545 79.967495942683 57.9743 -0.8737 33.5032 56.10486057827917 0.34334886861946673 0.5752554426937823 0.9046533832560348 0.8046282810409919 0.2810510708231741 0.1814006269605941 0.5810339119750351 -0.29357263223542424 -0.3054163219493897 0.07209573440090852 0.3747147971039115 0.6875721960510001 0.8806950853309999 0.906350707334 0.4915705286990982 0.39683427041125896 65.2 34.5275 0.4228905809928935 -1.60144 
en-zh_M SJTU-NICT.706 0.3867086930507629 77.6804594041831 60.9823 -0.7414 35.6445 58.89654033850481 0.3275989397955672 0.5658816929715482 0.8958041551575453 0.7937498591598571 0.2470191845709252 0.1827067147209888 0.5717898135432088 -0.2692214615387657 -0.28964409849978195 0.08385805129526742 0.3374979252873149 0.7027901495059999 0.885368593794 0.906695492948 0.4938338615002875 0.3868539765561249 66.7 37.1969 0.4201418777214487 -1.63679 
en-zh_M zlabs-nlp.322 0.0818359919552146 68.6805778595591 37.4145 -0.9235 21.987 35.596993653032456 0.018212233744929474 0.3806643427823293 0.8298475240857691 0.6753429082814704 0.17165929526259074 0.14252062414741332 0.295376751285535 -0.3942672444946852 -0.40922730622290304 -0.0021430585331090398 0.19697026622170327 0.586923184062 0.823121799718 0.904082035261 0.3117051004525405 0.01321191129462507 50.6 21.7665 0.2688646402784028 -1.91976 
en-zh_M Human-B.0 0.567652179911657 80.6457725947522         0.2846574985043962     0.08782673881708399 0.3131102628438446   0.901582249647       
en-zh_M Human-A.0 0.528826304283249 82.54680820335071         0.2998560183061634     0.10252282215211388 0.32383041118096945   0.901305930183       
