BLEURT_DASH_extended 0.8507 469
COMET 0.8465 469
COMET_DASH_2R 0.8678 469
COMET_DASH_HTER 0.855 469
COMET_DASH_MQM 0.8166 469
COMET_DASH_QE 0.8124 469
COMET_DASH_Rank 0.8124 469
CharacTER 0.8422 469
EED 0.8337 469
OpenKiwi_DASH_Bert 0.1386 469
OpenKiwi_DASH_XLMR 0.8593 469
TER -0.07036 469
YiSi_DASH_0 0.8209 469
YiSi_DASH_1 0.855 469
YiSi_DASH_2 0.6802 469
chrF 0.838 469
chrF_PLUS__PLUS_ 0.8294 469
esim 0.855 469
mBERT_DASH_L2 0.8422 469
parbleu 0.565 469
parchrf_PLUS__PLUS_ 0.8252 469
paresim_DASH_1 0.8294 469
prism 0.8294 469
sentBLEU 0.8081 469
