BAQ_dyn 0.2227 3085
BAQ_static 0.2143 3085
BERT_DASH_base_DASH_L2 0.2058 3085
BERT_DASH_large_DASH_L2 0.1851 3085
BLEURT 0.1974 3085
BLEURT_DASH_extended 0.1981 3085
COMET 0.2058 3085
COMET_DASH_2R 0.2143 3085
COMET_DASH_HTER 0.1501 3085
COMET_DASH_MQM 0.1605 3085
COMET_DASH_QE 0.1689 3085
COMET_DASH_Rank 0.1994 3085
CharacTER 0.2188 3085
EED 0.2058 3085
MEE 0.1981 3085
OpenKiwi_DASH_Bert 0.1131 3085
OpenKiwi_DASH_XLMR 0.187 3085
SWSS_PLUS_METEOR 0.2006 3085
TER 0.1974 3085
YiSi_DASH_0 0.1955 3085
YiSi_DASH_1 0.2097 3085
YiSi_DASH_2 0.1994 3085
chrF 0.2091 3085
chrF_PLUS__PLUS_ 0.1987 3085
esim 0.2032 3085
mBERT_DASH_L2 0.2162 3085
parbleu 0.2013 3085
parchrf_PLUS__PLUS_ 0.2032 3085
paresim_DASH_1 0.2084 3085
prism 0.1948 3085
sentBLEU 0.211 3085
