BERT_DASH_base_DASH_L2 0.1793 753
BERT_DASH_large_DASH_L2 0.1952 753
BLEURT 0.2271 753
BLEURT_DASH_extended 0.243 753
COMET 0.1926 753
COMET_DASH_2R 0.2271 753
COMET_DASH_HTER 0.1687 753
COMET_DASH_MQM 0.1633 753
COMET_DASH_QE 0.1527 753
COMET_DASH_Rank 0.1846 753
CharacTER 0.1873 753
EED 0.174 753
MEE 0.1368 753
OpenKiwi_DASH_Bert 0.1368 753
OpenKiwi_DASH_XLMR 0.1554 753
SWSS_PLUS_METEOR 0.2112 753
TER 0.08898 753
YiSi_DASH_0 0.1873 753
YiSi_DASH_1 0.1501 753
YiSi_DASH_2 0.2483 753
chrF 0.1952 753
chrF_PLUS__PLUS_ 0.1687 753
esim 0.174 753
mBERT_DASH_L2 0.2324 753
parbleu 0.08632 753
parchrf_PLUS__PLUS_ 0.1713 753
paresim_DASH_1 0.1713 753
prism 0.2112 753
sentBLEU 0.1129 753
