BLEURT_DASH_extended 0.74 677
COMET 0.6869 677
COMET_DASH_2R 0.7253 677
COMET_DASH_HTER 0.6691 677
COMET_DASH_MQM 0.678 677
COMET_DASH_QE 0.6189 677
COMET_DASH_Rank 0.6071 677
CharacTER 0.4476 677
EED 0.5539 677
MEE 0.4889 677
OpenKiwi_DASH_Bert 0.4269 677
OpenKiwi_DASH_XLMR 0.5923 677
TER 0.4387 677
YiSi_DASH_0 0.5539 677
YiSi_DASH_1 0.6632 677
YiSi_DASH_2 0.1167 677
chrF 0.5244 677
chrF_PLUS__PLUS_ 0.5362 677
esim 0.616 677
mBERT_DASH_L2 0.6484 677
parbleu 0.5687 677
parchrf_PLUS__PLUS_ 0.5598 677
paresim_DASH_1 0.6278 677
prism 0.6337 677
sentBLEU 0.5096 677
