BLEURT_DASH_extended 0.8474 1442
COMET 0.8447 1442
COMET_DASH_2R 0.8585 1442
COMET_DASH_HTER 0.8488 1442
COMET_DASH_MQM 0.8488 1442
COMET_DASH_QE 0.8391 1442
COMET_DASH_Rank 0.8031 1442
CharacTER 0.656 1442
EED 0.6782 1442
MEE 0.7143 1442
OpenKiwi_DASH_Bert 0.6546 1442
OpenKiwi_DASH_XLMR 0.8211 1442
TER 0.6907 1442
YiSi_DASH_0 0.6533 1442
YiSi_DASH_1 0.7628 1442
YiSi_DASH_2 0.2552 1442
chrF 0.6879 1442
chrF_PLUS__PLUS_ 0.6921 1442
esim 0.7198 1442
mBERT_DASH_L2 0.7809 1442
parbleu 0.7268 1442
parchrf_PLUS__PLUS_ 0.7171 1442
paresim_DASH_1 0.7406 1442
prism 0.792 1442
sentBLEU 0.6796 1442
