BLEURT_DASH_extended 0.6351 729
COMET 0.6324 729
COMET_DASH_2R 0.6132 729
COMET_DASH_HTER 0.6159 729
COMET_DASH_MQM 0.594 729
COMET_DASH_QE 0.5144 729
COMET_DASH_Rank 0.572 729
CharacTER 0.5199 729
EED 0.5693 729
MEE 0.5583 729
OpenKiwi_DASH_Bert 0.4431 729
OpenKiwi_DASH_XLMR 0.5885 729
TER 0.5171 729
YiSi_DASH_0 0.5528 729
YiSi_DASH_1 0.6049 729
YiSi_DASH_2 0.4156 729
Yisi_DASH_combi 0.594 729
bleurt_DASH_combi 0.594 729
chrF 0.5967 729
chrF_PLUS__PLUS_ 0.583 729
esim 0.5336 729
mBERT_DASH_L2 0.5802 729
parbleu 0.5281 729
parchrf_PLUS__PLUS_ 0.5748 729
paresim_DASH_1 0.5281 729
prism 0.594 729
sentBLEU 0.5501 729
