BERT_DASH_base_DASH_L2 0.3977 684
BERT_DASH_large_DASH_L2 0.4386 684
BLEURT 0.4181 684
BLEURT_DASH_extended 0.4123 684
COMET 0.3947 684
COMET_DASH_2R 0.4035 684
COMET_DASH_HTER 0.3538 684
COMET_DASH_MQM 0.386 684
COMET_DASH_QE 0.3012 684
COMET_DASH_Rank 0.3246 684
CharacTER 0.3713 684
EED 0.3947 684
MEE 0.3977 684
OpenKiwi_DASH_Bert 0.2807 684
OpenKiwi_DASH_XLMR 0.3889 684
SWSS_PLUS_METEOR 0.4474 684
TER 0.383 684
YiSi_DASH_0 0.4094 684
YiSi_DASH_1 0.4503 684
YiSi_DASH_2 0.383 684
chrF 0.3947 684
chrF_PLUS__PLUS_ 0.3947 684
esim 0.4035 684
mBERT_DASH_L2 0.4181 684
parbleu 0.3684 684
parchrf_PLUS__PLUS_ 0.4123 684
paresim_DASH_1 0.4006 684
prism 0.4064 684
sentBLEU 0.3304 684
