BLEURT_DASH_extended 0.856 389
COMET 0.8972 389
COMET_DASH_2R 0.8663 389
COMET_DASH_HTER 0.856 389
COMET_DASH_MQM 0.8355 389
COMET_DASH_QE 0.8201 389
COMET_DASH_Rank 0.8406 389
CharacTER 0.8715 389
EED 0.856 389
MEE 0.8046 389
OpenKiwi_DASH_Bert 0.5835 389
OpenKiwi_DASH_XLMR 0.856 389
TER 0.7481 389
YiSi_DASH_0 0.8303 389
YiSi_DASH_1 0.8817 389
YiSi_DASH_2 0.8046 389
chrF 0.8715 389
chrF_PLUS__PLUS_ 0.8663 389
esim 0.8355 389
mBERT_DASH_L2 0.8612 389
parbleu 0.8046 389
paresim_DASH_1 0.8355 389
prism 0.7326 389
sentBLEU 0.7995 389
