BERT_DASH_base_DASH_L2 0.1643 1424
BERT_DASH_large_DASH_L2 0.1306 1424
BLEURT 0.1545 1424
BLEURT_DASH_extended 0.1404 1424
COMET 0.1419 1424
COMET_DASH_2R 0.1376 1424
COMET_DASH_HTER 0.1601 1424
COMET_DASH_MQM 0.1404 1424
COMET_DASH_QE 0.09129 1424
COMET_DASH_Rank 0.139 1424
CharacTER 0.05899 1424
EED 0.1053 1424
MEE 0.1264 1424
OpenKiwi_DASH_Bert 0.08708 1424
OpenKiwi_DASH_XLMR 0.1334 1424
TER 0.1152 1424
YiSi_DASH_0 0.05197 1424
YiSi_DASH_1 0.1362 1424
YiSi_DASH_2 0.08287 1424
chrF 0.1264 1424
chrF_PLUS__PLUS_ 0.1348 1424
esim 0.1348 1424
mBERT_DASH_L2 0.1489 1424
parbleu 0.09972 1424
parchrf_PLUS__PLUS_ 0.1166 1424
paresim_DASH_1 0.1194 1424
prism 0.1685 1424
sentBLEU 0.1039 1424
